"contract","exhibition","series_id","series_title","explicit_uuid","effective_uuid","state","collection_name_base"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"0f7a9421-44df-4d9c-a0d0-f850e4fdd43f","36 Points #17","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"05c97416-7379-4d26-a61d-61277b939d3f","36 Points #18","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"102f320e-2315-49a5-b0d9-bb96da1bf820","36 Points #19","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,e15a896b-84f6-442d-be9e-3faeb088bfb0,"36 Points #20","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"669bc223-2deb-48f3-b5ba-e44d086bee6c","36 Points #21","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"7e2aceea-c9f0-4afc-a4c6-8d37dda61d02","36 Points #22","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"361076b7-b4f5-4b47-b800-8c1f31100271","36 Points #23","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,f004b2e2-91bf-4517-8815-faea12a3f062,"36 Points #24","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"7e92539c-65ce-426b-a243-9b043d0defda","36 Points #25","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"9ddfcfcf-2e67-480d-9d3f-feb885acbafb","36 Points #26","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"500ccc6e-d7ad-443f-a9df-0bf709b3b3c9","36 Points #27","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,cb0fc2d2-1e7b-4a39-b518-2be692a52ffc,"36 Points #28","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,f128ae45-67bf-41f7-bef6-cdb30ec3c02b,"36 Points #29","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,b0cd5f03-3a5b-4be3-9c58-b05d2b388c5a,"36 Points #30","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,cf4a1884-2d79-4875-bba1-20206a8a489c,"36 Points #31","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,dc560d90-2d89-45be-a639-ebc3ab496f43,"36 Points #32","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,f421b0af-2ebc-4fa3-a9c1-de2ae7662c3e,"36 Points #33","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"35b11663-0ced-4c14-9113-b5d763da0040","36 Points #34","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"78e56727-5b72-4f98-bbef-67ed004a635d","36 Points #35","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"6835b45f-7f3f-4caf-8a74-d52b35a24df1","36 Points #36","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,e9c74592-8483-4511-adb2-16ef4730ca1a,"36 Points Display Edition","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"7ba57167-a13e-4033-b07e-c7094f74410c",Embryogenesis,,"7ba57167-a13e-4033-b07e-c7094f74410c",FALLBACK(series.id),Embryogenesis by Sage Jenson
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,a3d23452-f377-4d0e-9a67-ecce7a182927,Tapestry,,a3d23452-f377-4d0e-9a67-ecce7a182927,FALLBACK(series.id),Tapestry by Sage Jenson
"0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6",Reflections in the Water,"6ceb34ad-a8e2-40af-ada7-121a778ec352",Contemplating Motion,,"6ceb34ad-a8e2-40af-ada7-121a778ec352",FALLBACK(series.id),Contemplating Motion
"0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6",Reflections in the Water,"3224d677-f521-415d-86c0-1f2f9c47abef",CUSP - Marsh Birds,,"3224d677-f521-415d-86c0-1f2f9c47abef",FALLBACK(series.id),CUSP - Marsh Birds
"0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6",Reflections in the Water,e1b87ae6-d871-4e70-8df1-f9cd7dbd09f9,"Fragments:30.2051 N, 90.1121 W",,e1b87ae6-d871-4e70-8df1-f9cd7dbd09f9,FALLBACK(series.id),"Fragments:30.2051 N, 90.1121 W"
"0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6",Reflections in the Water,"83c776c3-262e-4f1d-95f9-97f6d2ccb7cd",Fragments of Self,,"83c776c3-262e-4f1d-95f9-97f6d2ccb7cd",FALLBACK(series.id),Fragments of Self
"0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6",Reflections in the Water,"92a0c691-c281-4a93-ae1f-48d5eacd0ee3","Leaves of Manifold, of Red and Gold",,"92a0c691-c281-4a93-ae1f-48d5eacd0ee3",FALLBACK(series.id),"Leaves of Manifold, of Red and Gold"
"0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6",Reflections in the Water,d26432cc-df0d-42c3-94db-098332b438b6,Neighbors,,d26432cc-df0d-42c3-94db-098332b438b6,FALLBACK(series.id),Neighbors
"0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6",Reflections in the Water,"8718cfaf-3a37-4112-bc66-c3654d2fb302",Pixie,,"8718cfaf-3a37-4112-bc66-c3654d2fb302",FALLBACK(series.id),Pixie
"0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6",Reflections in the Water,f27c6217-e4c0-4f82-b8b7-d38c8653b0dd,Solstice Sky Dream,,f27c6217-e4c0-4f82-b8b7-d38c8653b0dd,FALLBACK(series.id),Solstice Sky Dream
"0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6",Reflections in the Water,"063ccfde-866d-4dbd-95ed-5213336cfbca",Strange Fruit,,"063ccfde-866d-4dbd-95ed-5213336cfbca",FALLBACK(series.id),Strange Fruit
"0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6",Reflections in the Water,"7462201d-7fd6-4ee9-83f6-4e4b35c39de1",There once was a jellyfish ...,,"7462201d-7fd6-4ee9-83f6-4e4b35c39de1",FALLBACK(series.id),There once was a jellyfish ...
"0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6",Reflections in the Water,d7f80e10-a227-4272-bd58-2da08703d460,Vague Recollection,,d7f80e10-a227-4272-bd58-2da08703d460,FALLBACK(series.id),Vague Recollection
"0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6",Reflections in the Water,"4a58d6e4-d014-4ea3-9837-f7892fd48157",Venuses (quantum bodies watched by Open Pose algorithm),,"4a58d6e4-d014-4ea3-9837-f7892fd48157",FALLBACK(series.id),Venuses (quantum bodies watched by Open Pose algorithm)
"0xD74745721E3b9c3D784F15bfBA2802fa2e9955d9",Scattered Limbs (Monument 01),abd875bc-27cf-4428-abc5-eb8cd10b4d6f,Scattered Limbs (Monument 01),,abd875bc-27cf-4428-abc5-eb8cd10b4d6f,FALLBACK(series.id),Scattered Limbs (Monument 01)
"0xA29a5824E2A52d15836f1780277d7218b0Ca244b",Smooth,"97846526-0283-4d34-8316-a8dd84c4dabf",Bridges,,"97846526-0283-4d34-8316-a8dd84c4dabf",FALLBACK(series.id),Bridges
"0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C",Social Codes,"1f060e42-3437-444c-b823-a8b8532c449c","1DE94",,"1f060e42-3437-444c-b823-a8b8532c449c",FALLBACK(series.id),"1DE94"
"0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C",Social Codes,"43c29566-9fad-42ce-aab9-1c4947164d94",Arrels,,"43c29566-9fad-42ce-aab9-1c4947164d94",FALLBACK(series.id),Arrels
"0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C",Social Codes,"69518c54-2bc5-4b90-b606-675529c7593d",can I go where you go?,,"69518c54-2bc5-4b90-b606-675529c7593d",FALLBACK(series.id),can I go where you go?
"0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C",Social Codes,"07c766f0-edc4-45fd-be50-83f89228b08c",dada data,,"07c766f0-edc4-45fd-be50-83f89228b08c",FALLBACK(series.id),dada data
"0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C",Social Codes,"5af4af6f-1e6b-4e45-95db-7b4de60fe0ca",enchanting luxuriance,,"5af4af6f-1e6b-4e45-95db-7b4de60fe0ca",FALLBACK(series.id),enchanting luxuriance
"0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C",Social Codes,"33e55482-5dac-40b8-972e-750c374d69bb",Lamia,,"33e55482-5dac-40b8-972e-750c374d69bb",FALLBACK(series.id),Lamia
"0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C",Social Codes,"00f8e853-e20e-49bb-9f2f-8190507b8066",Scrampled,,"00f8e853-e20e-49bb-9f2f-8190507b8066",FALLBACK(series.id),Scrampled
"0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C",Social Codes,"28cad12d-50f2-4d82-a77d-1284cf934b8c",Shimmer,,"28cad12d-50f2-4d82-a77d-1284cf934b8c",FALLBACK(series.id),Shimmer
"0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C",Social Codes,"2a727b17-7890-4464-913d-3fe5ad2af4ae",Transparent Grit,,"2a727b17-7890-4464-913d-3fe5ad2af4ae",FALLBACK(series.id),Transparent Grit
"0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C",Social Codes,"9983bf66-380e-4af3-bee9-237c492f18a0",uneasy dream,,"9983bf66-380e-4af3-bee9-237c492f18a0",FALLBACK(series.id),uneasy dream
"0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83",SOUND MACHINES,"75e849ce-0d03-4943-84b3-56a41be87044",CANCELLING YOURSELF (Portal Video),,"75e849ce-0d03-4943-84b3-56a41be87044",FALLBACK(series.id),CANCELLING YOURSELF (Portal Video)
"0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83",SOUND MACHINES,ccb212b8-76cd-4c54-824a-266f33fe057d,CANCEL YOURSELF,,ccb212b8-76cd-4c54-824a-266f33fe057d,FALLBACK(series.id),CANCEL YOURSELF
"0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83",SOUND MACHINES,"471b892b-9373-4245-9b80-c6e5c706ae43",Integrity Protocol / Lower Limb Lecture,,"471b892b-9373-4245-9b80-c6e5c706ae43",FALLBACK(series.id),Integrity Protocol / Lower Limb Lecture
"0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83",SOUND MACHINES,a15bd8e4-2e6e-4839-9c2b-c2fd98bd7b47,Integrity Protocol Lyrics Video,,a15bd8e4-2e6e-4839-9c2b-c2fd98bd7b47,FALLBACK(series.id),Integrity Protocol Lyrics Video
"0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83",SOUND MACHINES,cccecf88-6d8f-485f-9358-0def21bc4ad7,PAYPHONE,,cccecf88-6d8f-485f-9358-0def21bc4ad7,FALLBACK(series.id),PAYPHONE
"0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83",SOUND MACHINES,"8d8e8feb-da80-4dc4-b2f0-b7c7a3472f29",Play from Memory,,"8d8e8feb-da80-4dc4-b2f0-b7c7a3472f29",FALLBACK(series.id),Play from Memory
"0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83",SOUND MACHINES,faa810f7-7b75-4c02-bf8a-b7447a89c921,SOUND PIECE V,a8cefd59-fd74-4ac1-9cdc-c91d1ef56e7e,a8cefd59-fd74-4ac1-9cdc-c91d1ef56e7e,FROZEN(explicit),SOUND PIECE V by Yoko Ono
"0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83",SOUND MACHINES,a8cefd59-fd74-4ac1-9cdc-c91d1ef56e7e,SOUND PIECE V,a8cefd59-fd74-4ac1-9cdc-c91d1ef56e7e,a8cefd59-fd74-4ac1-9cdc-c91d1ef56e7e,FROZEN(explicit),SOUND PIECE V by Yoko Ono
"0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83",SOUND MACHINES,"67ab07f9-3dc5-4758-a560-c3d2347523b8",Vox Anima,,"67ab07f9-3dc5-4758-a560-c3d2347523b8",FALLBACK(series.id),Vox Anima
"0x67E3ad1902A55074AAdD84d9b335105B2D52b813",StarQuest,"1c4e667e-45b5-4467-a1e9-8efe8165ca0d",StarQuest,,"1c4e667e-45b5-4467-a1e9-8efe8165ca0d",FALLBACK(series.id),StarQuest
"0x772A3C476461C041FeAC146A86113d7b14712653",SuperBridge Summit Dubai,d80846db-92be-4351-b66d-b8956c67e76b,Inaugural SuperBridge Summit,,d80846db-92be-4351-b66d-b8956c67e76b,FALLBACK(series.id),Inaugural SuperBridge Summit
"0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39",Ten Whistlegraphs,"2998a10b-8ddc-4344-9f3d-710ab5ec9287",Butterfly Cosplayer,"56049bb2-d5ea-4947-b6ec-fc99408f92cf","56049bb2-d5ea-4947-b6ec-fc99408f92cf",FROZEN(explicit),Ten Whistlegraphs by Whistlegraph
"0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39",Ten Whistlegraphs,a187efae-f936-4363-8f77-61b650548144,I Don’t Need an iPhone,"56049bb2-d5ea-4947-b6ec-fc99408f92cf","56049bb2-d5ea-4947-b6ec-fc99408f92cf",FROZEN(explicit),Ten Whistlegraphs by Whistlegraph
"0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39",Ten Whistlegraphs,"5eb92ed1-7e81-4b2f-a24c-8e2a67c085e8",Lately When I Fly,"56049bb2-d5ea-4947-b6ec-fc99408f92cf","56049bb2-d5ea-4947-b6ec-fc99408f92cf",FROZEN(explicit),Ten Whistlegraphs by Whistlegraph
"0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39",Ten Whistlegraphs,edc8b7d3-e95c-4056-93d3-d29d1258195f,Loner,"56049bb2-d5ea-4947-b6ec-fc99408f92cf","56049bb2-d5ea-4947-b6ec-fc99408f92cf",FROZEN(explicit),Ten Whistlegraphs by Whistlegraph
"0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39",Ten Whistlegraphs,f0cf5ba9-4d45-45a7-aafa-a340ccb1dca8,Mommy Wow,"56049bb2-d5ea-4947-b6ec-fc99408f92cf","56049bb2-d5ea-4947-b6ec-fc99408f92cf",FROZEN(explicit),Ten Whistlegraphs by Whistlegraph
"0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39",Ten Whistlegraphs,"3a13e193-725f-4a07-b5fa-51f36fc79050",People Pleaser,"56049bb2-d5ea-4947-b6ec-fc99408f92cf","56049bb2-d5ea-4947-b6ec-fc99408f92cf",FROZEN(explicit),Ten Whistlegraphs by Whistlegraph
"0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39",Ten Whistlegraphs,"9ce5936e-a888-4302-a998-146823306098",Puzzle,"56049bb2-d5ea-4947-b6ec-fc99408f92cf","56049bb2-d5ea-4947-b6ec-fc99408f92cf",FROZEN(explicit),Ten Whistlegraphs by Whistlegraph
"0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39",Ten Whistlegraphs,"3110459a-bcad-4dd9-a43d-a0f1eaddc0f8",Slinky Dog,"56049bb2-d5ea-4947-b6ec-fc99408f92cf","56049bb2-d5ea-4947-b6ec-fc99408f92cf",FROZEN(explicit),Ten Whistlegraphs by Whistlegraph
"0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39",Ten Whistlegraphs,"1e0b019f-60fa-4ae2-96ab-78796310ce0d",Time To Grow,"56049bb2-d5ea-4947-b6ec-fc99408f92cf","56049bb2-d5ea-4947-b6ec-fc99408f92cf",FROZEN(explicit),Ten Whistlegraphs by Whistlegraph
"0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39",Ten Whistlegraphs,"71e492dd-e8e6-4b1e-8bf1-ee6d8708e04e",What’s Inside Your Heart?,"56049bb2-d5ea-4947-b6ec-fc99408f92cf","56049bb2-d5ea-4947-b6ec-fc99408f92cf",FROZEN(explicit),Ten Whistlegraphs by Whistlegraph
"0xaa02CC02F4531Ee75d1b78Cb5A155d4F3B54f830",The Bardo: Unpacking the Real,"7764ae91-0392-48fb-b68c-796d701bed08",Earmark,,"7764ae91-0392-48fb-b68c-796d701bed08",FALLBACK(series.id),Earmark
"0xaa02CC02F4531Ee75d1b78Cb5A155d4F3B54f830",The Bardo: Unpacking the Real,faa504eb-868c-4134-a7b2-eef051b9abbc,it's a matter of perspective,,faa504eb-868c-4134-a7b2-eef051b9abbc,FALLBACK(series.id),it's a matter of perspective
"0xaa02CC02F4531Ee75d1b78Cb5A155d4F3B54f830",The Bardo: Unpacking the Real,adc4221c-4f00-4193-ac82-c4d9b1a0b681,Kiki.object,,adc4221c-4f00-4193-ac82-c4d9b1a0b681,FALLBACK(series.id),Kiki.object
"0xaa02CC02F4531Ee75d1b78Cb5A155d4F3B54f830",The Bardo: Unpacking the Real,"6bcc9b62-0ca3-4fdc-8232-0a3f2d4adf13",peep-o-rama,,"6bcc9b62-0ca3-4fdc-8232-0a3f2d4adf13",FALLBACK(series.id),peep-o-rama
"0xaa02CC02F4531Ee75d1b78Cb5A155d4F3B54f830",The Bardo: Unpacking the Real,e9aab828-96ae-4d16-b155-6bb9fded9f34,Slipstream 001,,e9aab828-96ae-4d16-b155-6bb9fded9f34,FALLBACK(series.id),Slipstream 001
"0xaa02CC02F4531Ee75d1b78Cb5A155d4F3B54f830",The Bardo: Unpacking the Real,"3a9f6d14-d53d-4d5c-b55a-f0e5793d5d0e","Spectrality (from The Divers, IX)",,"3a9f6d14-d53d-4d5c-b55a-f0e5793d5d0e",FALLBACK(series.id),"Spectrality (from The Divers, IX)"
"0xaa02CC02F4531Ee75d1b78Cb5A155d4F3B54f830",The Bardo: Unpacking the Real,"2a57c29f-fa5b-440d-8dee-2d58cdb9238c",The Mystery [v5-dv1] ,,"2a57c29f-fa5b-440d-8dee-2d58cdb9238c",FALLBACK(series.id),The Mystery [v5-dv1] 
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,e15b4b6f-c180-4f92-9a8d-0599df13670c,"1570742540594-34287",,e15b4b6f-c180-4f92-9a8d-0599df13670c,FALLBACK(series.id),"1570742540594-34287"
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,"14224a4b-321b-4326-af6c-4488d9450de2",Aliqua,,"14224a4b-321b-4326-af6c-4488d9450de2",FALLBACK(series.id),Aliqua
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,"31f893aa-cc8f-4345-af6f-efd5d0b3afbf","Announcement, 2019",,"31f893aa-cc8f-4345-af6f-efd5d0b3afbf",FALLBACK(series.id),"Announcement, 2019"
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,d0b8d299-3787-4da9-8eff-9a7654d7e2cb,💮 ɃŁØSSØM (FØNŦ) 💮,,d0b8d299-3787-4da9-8eff-9a7654d7e2cb,FALLBACK(series.id),💮 ɃŁØSSØM (FØNŦ) 💮
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,b9fc23b3-5cf1-4507-82b0-3ececbc7e01f,Cube_1997,,b9fc23b3-5cf1-4507-82b0-3ececbc7e01f,FALLBACK(series.id),Cube_1997
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,d1497479-9335-4b83-85bc-31caba9f2b29,Cyanotype Plant Sketch,,d1497479-9335-4b83-85bc-31caba9f2b29,FALLBACK(series.id),Cyanotype Plant Sketch
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,daf603b2-4c66-4faf-8e43-a5062ed1301e,DOG-WHISTLE_V2.MP4(L8NITE-SCREENER),,daf603b2-4c66-4faf-8e43-a5062ed1301e,FALLBACK(series.id),DOG-WHISTLE_V2.MP4(L8NITE-SCREENER)
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,c3103036-25e6-4d9c-bf38-bda9ce49722f,Into the Nothingness,,c3103036-25e6-4d9c-bf38-bda9ce49722f,FALLBACK(series.id),Into the Nothingness
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,ce3d993f-34cc-494a-b265-a38105d4cd39,Mineral Ghost,,ce3d993f-34cc-494a-b265-a38105d4cd39,FALLBACK(series.id),Mineral Ghost
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,"44915b9e-8eac-477b-aa53-cfd335da082a",Mode Confusion,,"44915b9e-8eac-477b-aa53-cfd335da082a",FALLBACK(series.id),Mode Confusion
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,b2a161dd-a790-4b60-83b4-dece2d0e1602,Nakamoto (The Proof),,b2a161dd-a790-4b60-83b4-dece2d0e1602,FALLBACK(series.id),Nakamoto (The Proof)
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,"78f213d3-a7d3-440e-817f-3cefbf28e043",Nashi,,"78f213d3-a7d3-440e-817f-3cefbf28e043",FALLBACK(series.id),Nashi
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,e9eb561f-255d-4dd9-bf6a-b26e6476ce03,Pavilions,,e9eb561f-255d-4dd9-bf6a-b26e6476ce03,FALLBACK(series.id),Pavilions
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,f6d0cf6d-5e60-454d-b9bb-823657fccd4e,Self-Portrait with Mask,,f6d0cf6d-5e60-454d-b9bb-823657fccd4e,FALLBACK(series.id),Self-Portrait with Mask
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,"6337f939-ad1e-4ea6-b549-205fb1951b56",SHE,,"6337f939-ad1e-4ea6-b549-205fb1951b56",FALLBACK(series.id),SHE
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,"5b561f36-6604-4ec8-8dbe-cb3c4f6039c9",She Who Sees The Unknown: Aisha Qandisha,,"5b561f36-6604-4ec8-8dbe-cb3c4f6039c9",FALLBACK(series.id),She Who Sees The Unknown: Aisha Qandisha
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,"807072fa-2043-483d-a5bb-d274e6a83fa9",Sketch for a Cyclops,,"807072fa-2043-483d-a5bb-d274e6a83fa9",FALLBACK(series.id),Sketch for a Cyclops
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,bc195832-3ec9-4fd1-a1f6-a761ae0d8f53,Speculative Fetish (Vive Controller),,bc195832-3ec9-4fd1-a1f6-a761ae0d8f53,FALLBACK(series.id),Speculative Fetish (Vive Controller)
"0x377d8E26d145c9ba0db766A0A577baBa9de9eC17",The Experiment,"21f4e5b6-6af2-4885-a174-377d73be8397",Untitled Specimen,,"21f4e5b6-6af2-4885-a174-377d73be8397",FALLBACK(series.id),Untitled Specimen
"0x6E906B2E355294A6aeCD6B4F75816Eda9F703dda",The Long Cut,"252527ee-2232-45e0-9ead-27379ff26219",Abstract Oracle Miner 0009328437,,"252527ee-2232-45e0-9ead-27379ff26219",FALLBACK(series.id),Abstract Oracle Miner 0009328437
"0x6E906B2E355294A6aeCD6B4F75816Eda9F703dda",The Long Cut,"231fa61b-eb94-40d7-9a5c-0d5c7e94f1ed","E-dream: We’ll stay, forever, in this way (2020 selected)",,"231fa61b-eb94-40d7-9a5c-0d5c7e94f1ed",FALLBACK(series.id),"E-dream: We’ll stay, forever, in this way (2020 selected)"
"0x6E906B2E355294A6aeCD6B4F75816Eda9F703dda",The Long Cut,"06dccbad-8fee-4c3c-934a-7eb45bd0b9d1",Free Fall Study III,,"06dccbad-8fee-4c3c-934a-7eb45bd0b9d1",FALLBACK(series.id),Free Fall Study III
"0x6E906B2E355294A6aeCD6B4F75816Eda9F703dda",The Long Cut,"2d1f1330-d66a-4e9e-afd6-c17e5e55f2c4","In endless flow of absolute truth, there are innumerable relative conjecture.",,"2d1f1330-d66a-4e9e-afd6-c17e5e55f2c4",FALLBACK(series.id),"In endless flow of absolute truth, there are innumerable relative conjecture."
"0x6E906B2E355294A6aeCD6B4F75816Eda9F703dda",The Long Cut,"5472181b-3d22-436b-88fb-bb3e07fa073d",Satellite,,"5472181b-3d22-436b-88fb-bb3e07fa073d",FALLBACK(series.id),Satellite
"0x6E906B2E355294A6aeCD6B4F75816Eda9F703dda",The Long Cut,"1703b594-d76d-49a5-a6c8-ce04f85550ed",Steering Pixels,,"1703b594-d76d-49a5-a6c8-ce04f85550ed",FALLBACK(series.id),Steering Pixels
