category,opensea_slug,opensea_url,bound_collection_uuid,uuid_your_api_returns_now,eth_contracts,os1_legacy_id,your_series_title,your_exhibition
4_opensea_exhibition_grouping,feral-file-025-boom-town-by-peter-burr-set-6rq3dD3,https://opensea.io/collection/feral-file-025-boom-town-by-peter-burr-set-6rq3dD3,,,,22557487,,
4_opensea_exhibition_grouping,feral-file-026-i-know-on-the-aesthetic-of-truth-pj,https://opensea.io/collection/feral-file-026-i-know-on-the-aesthetic-of-truth-pj,,,,23328429,,
4_opensea_exhibition_grouping,feral-file-027-material-wonderland-fVUeGyuNVH,https://opensea.io/collection/feral-file-027-material-wonderland-fVUeGyuNVH,,,,23534130,,
4_opensea_exhibition_grouping,feral-file-028-chain-reaction-tc3eI6rGza,https://opensea.io/collection/feral-file-028-chain-reaction-tc3eI6rGza,,,,23807019,,
4_opensea_exhibition_grouping,feral-file-031-bloomcore-bNW7fRfz2Q,https://opensea.io/collection/feral-file-031-bloomcore-bNW7fRfz2Q,,,,25173031,,
4_opensea_exhibition_grouping,feral-file-033-in-visible-7GhIjFm0vm,https://opensea.io/collection/feral-file-033-in-visible-7GhIjFm0vm,,,,27051110,,
4_opensea_exhibition_grouping,feral-file-034-the-experiment-w0N6L0gQUY,https://opensea.io/collection/feral-file-034-the-experiment-w0N6L0gQUY,,,,27216213,,
4_opensea_exhibition_grouping,feral-file-035-n-12-MDizCXnszh-FxHmCrd1Jz,https://opensea.io/collection/feral-file-035-n-12-MDizCXnszh-FxHmCrd1Jz,,,,27843914,,
4_opensea_exhibition_grouping,feral-file-037-in-medias-res-KEpqqdB08W,https://opensea.io/collection/feral-file-037-in-medias-res-KEpqqdB08W,,,,29409564,,
4_opensea_exhibition_grouping,feral-file-internal-english-auction-an-ha-ngoc-by,https://opensea.io/collection/feral-file-internal-english-auction-an-ha-ngoc-by,,,,30995651,,
4_opensea_exhibition_grouping,feral-file-internal-english-auction-nu-n-by-nu-n,https://opensea.io/collection/feral-file-internal-english-auction-nu-n-by-nu-n,,,,30995652,,
4_opensea_exhibition_grouping,feral-file-reflections-in-the-water-old-cx8pZpzfIy,https://opensea.io/collection/feral-file-reflections-in-the-water-old-cx8pZpzfIy,,,,2392555,,
5_opensea_auto_created_duplicate,ex-nihilo-by-casey-reas-264400763,https://opensea.io/collection/ex-nihilo-by-casey-reas-264400763,,,,,,
5_opensea_auto_created_duplicate,infinite-entropy-by-rafael-rozendaal-108438376,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-108438376,,,,,,
5_opensea_auto_created_duplicate,infinite-entropy-by-rafael-rozendaal-447173843,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-447173843,,,,,,
5_opensea_auto_created_duplicate,neural-zoo-278745857,https://opensea.io/collection/neural-zoo-278745857,,,,,,
5_opensea_auto_created_duplicate,starquest-672579605,https://opensea.io/collection/starquest-672579605,,,,,,
7_unbound_unidentified,a2p-v1,https://opensea.io/collection/a2p-v1,,,,34365988,,
7_unbound_unidentified,a2p-v2,https://opensea.io/collection/a2p-v2,,,,34377485,,
7_unbound_unidentified,aorist-art,https://opensea.io/collection/aorist-art,,,,31431798,,
7_unbound_unidentified,aorist-art-OGL0pJBKg9,https://opensea.io/collection/aorist-art-OGL0pJBKg9,,,,31404791,,
7_unbound_unidentified,aorist-art-UrlC27plws,https://opensea.io/collection/aorist-art-UrlC27plws,,,,31403688,,
7_unbound_unidentified,arcadia-by-arcadia,https://opensea.io/collection/arcadia-by-arcadia,,,,31740949,,
7_unbound_unidentified,artificial-natural-history,https://opensea.io/collection/artificial-natural-history,,,,33667068,,
7_unbound_unidentified,breathing-language,https://opensea.io/collection/breathing-language,,,,33667013,,
7_unbound_unidentified,console-spirituality,https://opensea.io/collection/console-spirituality,,,,35451178,,
7_unbound_unidentified,crystalline-work,https://opensea.io/collection/crystalline-work,,,,32566298,,
7_unbound_unidentified,dataland-rainforest-wef-2024-memento-qe4DQejUZf,https://opensea.io/collection/dataland-rainforest-wef-2024-memento-qe4DQejUZf,,,,31356612,,
7_unbound_unidentified,ex-nihilo,https://opensea.io/collection/ex-nihilo,,,,,,
7_unbound_unidentified,graph-60-oQGYerV7Uv,https://opensea.io/collection/graph-60-oQGYerV7Uv,,,,31010749,,
7_unbound_unidentified,liu-renopata-n-patterns-of-flow,https://opensea.io/collection/liu-renopata-n-patterns-of-flow,,,,33396284,,
7_unbound_unidentified,net-evil,https://opensea.io/collection/net-evil,,,,,,
7_unbound_unidentified,one-to-zero,https://opensea.io/collection/one-to-zero,,,,32063806,,
7_unbound_unidentified,opening-celebration-refik-anadol-unsupervised,https://opensea.io/collection/opening-celebration-refik-anadol-unsupervised,,,,22146451,,
7_unbound_unidentified,peer-to-peer-launch-party-exclusive,https://opensea.io/collection/peer-to-peer-launch-party-exclusive,,,,22368344,,
7_unbound_unidentified,scattered-limbs-monument-01,https://opensea.io/collection/scattered-limbs-monument-01,,,,22020927,,
7_unbound_unidentified,scattered-limbs-monument-01-by-peter-burr,https://opensea.io/collection/scattered-limbs-monument-01-by-peter-burr,,,,24557600,,
7_unbound_unidentified,sound-machines-1,https://opensea.io/collection/sound-machines-1,,,,31608768,,
7_unbound_unidentified,superbridge-summit-dubai-YU3mVK9HQu,https://opensea.io/collection/superbridge-summit-dubai-YU3mVK9HQu,,,,30844273,,
7_unbound_unidentified,temporally-uncaptured,https://opensea.io/collection/temporally-uncaptured,,,,33667041,,
7_unbound_unidentified,the-smell-of-pink-by-andres-reisinger-1-yU8bUifpnY,https://opensea.io/collection/the-smell-of-pink-by-andres-reisinger-1-yU8bUifpnY,,,,31442443,,
7_unbound_unidentified,unsupervised-machine-hallucinations-moma-by-refik,https://opensea.io/collection/unsupervised-machine-hallucinations-moma-by-refik,,,,24557648,,
