verdict,collection_name,collection_uuid,collection_name_source,collection_uuid_source,os_storage_label,os_token_uri,os_collection_slug,os_collection_name,os_collection_verified,os_collection_owner,os_typename,sample_contract,sample_token_id,sampled_tokens,ff_api_http,ff_api_collection_name,ff_api_collection_uuid,ff_api_matches_derivation,os_original_animation,os_original_image,series_id,series_title,series_slug,artist_alias,exhibition_id,exhibition_title,mint_blockchain,contracts,scanned_at,error
Centralized,Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,explicit:series.metadata.collectionName,explicit:series.metadata.collectionUUID,CENTRALIZED,https://feralfile.com/api/contracts/0x7a15b36cb834aea88553de69077d3777460d73ac/tokens/28177113884492896301524940841603972287493013219629492064125803130518372243495,unsupervised-machine-hallucinations-moma-dreams-by,Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol,true,FeralFile,Item,0x7a15b36cB834AeA88553De69077D3777460d73Ac,28177113884492896301524940841603972287493013219629492064125803130518372243495,3,200,Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,True,,https://ipfs.feralfile.com/ipfs/QmNh49y1CrBS22p3jtv3emrcSqmBSX8UqSW2c1bqsaPkLy?,29cd44b3-2ed9-4d8b-beb5-073d248a1a00,Unsupervised — Machine Hallucinations — MoMA Dreams — I,unsupervised-machine-hallucinations-moma-dreams-i-fxe,Refik Anadol,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised,bitmark,FeralfileExhibitionV2@0x7a15b36cB834AeA88553De69077D3777460d73Ac,2026-09-03T09:12:37Z,
Centralized,Unsupervised — Machine Hallucinations — MoMA by Refik Anadol,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,explicit:series.metadata.collectionName,explicit:series.metadata.collectionUUID,CENTRALIZED,https://feralfile.com/api/contracts/0x7a15b36cb834aea88553de69077d3777460d73ac/tokens/96186361738988730929202118688262424103444309134708770864876998274999853867500,unsupervised-machine-hallucinations-moma-dreams-by,Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol,true,FeralFile,Item,0x7a15b36cB834AeA88553De69077D3777460d73Ac,96186361738988730929202118688262424103444309134708770864876998274999853867500,1,200,Unsupervised — Machine Hallucinations — MoMA by Refik Anadol,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,True,https://ipfs.feralfile.com/ipfs/QmYwpsWU4wfFdzasGzh5ZTg4RageTQUrquorkPfUbPXU8b?,https://ipfs.feralfile.com/ipfs/QmWyDPiCroMhDqFK5AAKCMrc9v1bXhd2XdHGGZ767vCPfW?,d6e1e0f1-7a9d-46f1-a691-bf0604e755b5,Unsupervised — Machine Hallucinations — MoMA Fluid Dreams,unsupervised-machine-hallucinations-moma-fluid-dreams-exb,Refik Anadol,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised,bitmark,FeralfileExhibitionV2@0x7a15b36cB834AeA88553De69077D3777460d73Ac,2026-09-03T09:12:08Z,
Centralized,Unsupervised — Machine Hallucinations — MoMA by Refik Anadol,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,explicit:series.metadata.collectionName,explicit:series.metadata.collectionUUID,CENTRALIZED,https://feralfile.com/api/contracts/0x7a15b36cb834aea88553de69077d3777460d73ac/tokens/68717547499709147316094146770796383443925587785864914584526615797593766025991,unsupervised-machine-hallucinations-moma-dreams-by,Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol,true,FeralFile,Item,0x7a15b36cB834AeA88553De69077D3777460d73Ac,68717547499709147316094146770796383443925587785864914584526615797593766025991,1,200,Unsupervised — Machine Hallucinations — MoMA by Refik Anadol,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,True,https://ipfs.feralfile.com/ipfs/QmR3fKdc8Wbdj6pwtm64YVw6U4VLBQ2eqi4fw6e9T8YpHw?,https://ipfs.feralfile.com/ipfs/QmcmEjFPfH3HRijTqxFiArtnL5x5Lm4wzTjDkwbGY6RXuA?,96f1663b-5216-4758-aa7f-3a70e6d9d45b,Unsupervised — Machine Hallucinations — MoMA Generative Study 1,unsupervised-machine-hallucinations-moma-generative-study-1-h5q,Refik Anadol,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised,bitmark,FeralfileExhibitionV2@0x7a15b36cB834AeA88553De69077D3777460d73Ac,2026-09-03T09:12:04Z,
Centralized,Bindigrl by Prema Murthy,9849f146-aef6-4614-9f8e-6bbf82fba520,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x7a9ea7c036f6aab113e2563096ef1e0e56375a39/tokens/49195791896658255960335443702764320007222057201254119663806924549462930004796,bindigrl-by-prema-murthy,Bindigrl by Prema Murthy,true,FeralFile,Item,0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,49195791896658255960335443702764320007222057201254119663806924549462930004796,1,200,Bindigrl by Prema Murthy,9849f146-aef6-4614-9f8e-6bbf82fba520,True,https://ipfs.feralfile.com/ipfs/QmPKz9iMoD2gk2fuDcNRUtVGCUPAWbvnsaJcr5cahUR2B1?,https://ipfs.feralfile.com/ipfs/QmTnYeb1a6HRcyQ2qxe69DUmRrGJh1jwkGz4WNU2baitL8?,9849f146-aef6-4614-9f8e-6bbf82fba520,Bindigrl,bindigrl-b3n,Prema Murthy,60681e9a-e99d-45d1-9927-6b259f65c66a,WETWARE,bitmark,FeralfileExhibitionV2@0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,2026-09-03T09:18:42Z,
Centralized,Housewives Making Drugs by Mary Maggic,6d1a279d-0ddc-4067-84e4-0e0e96fd36fb,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x7a9ea7c036f6aab113e2563096ef1e0e56375a39/tokens/899657033401963015660773609324736077373965211625327305827096775536477272520,housewives-making-drugs-by-mary-maggic,Housewives Making Drugs by Mary Maggic,true,FeralFile,Item,0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,899657033401963015660773609324736077373965211625327305827096775536477272520,1,200,Housewives Making Drugs by Mary Maggic,6d1a279d-0ddc-4067-84e4-0e0e96fd36fb,True,https://ipfs.feralfile.com/ipfs/QmXXWpXqYUBQ4u78oj2JxmM4zGF5N1XRthNeUXoBebysbx?,https://ipfs.feralfile.com/ipfs/QmVhXzDsFLMHwtQgrXqEP1kLJCSWrWA7FnTzdgoFT8St2A?,6d1a279d-0ddc-4067-84e4-0e0e96fd36fb,Housewives Making Drugs,housewives-making-drugs-7xb,Mary Maggic,60681e9a-e99d-45d1-9927-6b259f65c66a,WETWARE,bitmark,FeralfileExhibitionV2@0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,2026-09-03T09:18:56Z,
Centralized,Social Capital Fights by Danielle Brathwaite-Shirley,9d72a792-cd60-40b6-a8aa-59bc41a9cacb,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x7a9ea7c036f6aab113e2563096ef1e0e56375a39/tokens/62990960237456384232693409321385147613910549426788418057912532024928302874364,social-capital-fights-by-danielle-brathwaite-shirl,Social Capital Fights by Danielle Brathwaite-Shirley,true,FeralFile,Item,0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,62990960237456384232693409321385147613910549426788418057912532024928302874364,2,200,Social Capital Fights by Danielle Brathwaite-Shirley,9d72a792-cd60-40b6-a8aa-59bc41a9cacb,True,https://ipfs.feralfile.com/ipfs/QmbPJc7qR2s521zffkBm47JL3HhYnFbyxXtkAVB5fxeEXF?,https://ipfs.feralfile.com/ipfs/QmPJxXPXdM9CrwKF9MoVRQjTMzYVLXK2ZpEPPREBhMxUB5?,9d72a792-cd60-40b6-a8aa-59bc41a9cacb,Social Capital Fights,social-capital-fights-vci,Danielle Brathwaite-Shirley,60681e9a-e99d-45d1-9927-6b259f65c66a,WETWARE,bitmark,FeralfileExhibitionV2@0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,2026-09-03T09:18:52Z,
Centralized,(The illusion of) depth of knowledge by Aleksandra Jovanić,99d373e5-cc9d-45e8-8aa5-1ed47e481791,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5/tokens/53786937838666333597165308782200386930273821852612025004794790984421544860689,the-illusion-of-depth-of-knowledge-by-aleksandra-j,(The illusion of) depth of knowledge by Aleksandra Jovanić,true,FeralFile,Item,0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,53786937838666333597165308782200386930273821852612025004794790984421544860689,3,200,(The illusion of) depth of knowledge by Aleksandra Jovanić,99d373e5-cc9d-45e8-8aa5-1ed47e481791,True,https://ipfs.feralfile.com/ipfs/QmToXp7VsiZGT7ZrVbbAncG4TfJPyusG3GWJE4raeg5ih6?edition_number=10&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmVr3zsSN9Zcqnj1WCwP7QMPeyaKPr7qeQ8UaQLFGPHYns?,99d373e5-cc9d-45e8-8aa5-1ed47e481791,(The illusion of) depth of knowledge,the-illusion-of-depth-of-knowledge-woo,Aleksandra Jovanić,6419ff33-a3db-4ead-9f1e-8b86e1760c68,–GRAPH,bitmark,FeralfileExhibitionV2@0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,2026-09-03T09:12:44Z,
Centralized,CHERTI by Iskra Velitchkova,cee5b80c-af17-44d0-9a56-c17a68f92569,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5/tokens/89297309684891029190082962870220024536171121680166239431121387638963136244000,cherti-by-iskra-velitchkova,CHERTI by Iskra Velitchkova,true,FeralFile,Item,0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,89297309684891029190082962870220024536171121680166239431121387638963136244000,3,200,CHERTI by Iskra Velitchkova,cee5b80c-af17-44d0-9a56-c17a68f92569,True,https://ipfs.feralfile.com/ipfs/QmcaUPqTp2mpb6o5CSAsJa6Hm4Xj1poU1x2sUbtQ7GFK7u?edition_number=26&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/Qmax6GT8PwzUNUQjh18T7xfLKPzaPAWPGBRwKjzK7HdjYM?,cee5b80c-af17-44d0-9a56-c17a68f92569,CHERTI,cherti-phx,Iskra Velitchkova,6419ff33-a3db-4ead-9f1e-8b86e1760c68,–GRAPH,bitmark,FeralfileExhibitionV2@0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,2026-09-03T09:12:47Z,
Centralized,Chaos Blocks by James Merrill,e7252d16-c248-4de0-aade-433e9e7d2484,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5/tokens/40703256104123374682425525887708543480679113060821520627354095268875283418361,chaos-blocks-by-james-merrill,Chaos Blocks by James Merrill,true,FeralFile,Item,0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,40703256104123374682425525887708543480679113060821520627354095268875283418361,3,200,Chaos Blocks by James Merrill,e7252d16-c248-4de0-aade-433e9e7d2484,True,https://ipfs.feralfile.com/ipfs/QmSMSwL51Wudh8GhZFT7S8c8nwatNF1bg8735hCaV1m4Ld?edition_number=26&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmSrgQAkiVaJ2zsjyddZLawvAhwuQdZV4T4X7iXWsqS1Nd?,e7252d16-c248-4de0-aade-433e9e7d2484,Chaos Blocks,chaos-blocks-g7a,James Merrill,6419ff33-a3db-4ead-9f1e-8b86e1760c68,–GRAPH,bitmark,FeralfileExhibitionV2@0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,2026-09-03T09:12:51Z,
Centralized,Endless Monologue by Licia He,5e0a93aa-22d0-4305-8bdd-5806dab5503a,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5/tokens/70073419953480297782302796423995345102860944796113057473502644391258664791615,endless-monologue-by-licia-he,Endless Monologue by Licia He,true,FeralFile,Item,0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,70073419953480297782302796423995345102860944796113057473502644391258664791615,3,200,Endless Monologue by Licia He,5e0a93aa-22d0-4305-8bdd-5806dab5503a,True,https://ipfs.feralfile.com/ipfs/QmZgo9sAwpgAgTisCaV6cEfVWjA5ScFuLybYt6vWMa55CW?edition_number=20&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmVkNYZbYNynGBnTpmC2ocMThSHg89D8cDG69S16f1b8ag?,5e0a93aa-22d0-4305-8bdd-5806dab5503a,Endless Monologue,endless-monologue-7qq,Licia He,6419ff33-a3db-4ead-9f1e-8b86e1760c68,–GRAPH,bitmark,FeralfileExhibitionV2@0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,2026-09-03T09:12:57Z,
Centralized,F(l)ight by Tyler Hobbs,1b1ffd48-5fc2-4d19-a563-364e00ddfb01,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5/tokens/92419109143972345096969611651362597777388673613154609693448331487805624917917,f-l-ight-by-tyler-hobbs,F(l)ight by Tyler Hobbs,true,FeralFile,Item,0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,92419109143972345096969611651362597777388673613154609693448331487805624917917,3,200,F(l)ight by Tyler Hobbs,1b1ffd48-5fc2-4d19-a563-364e00ddfb01,True,https://ipfs.feralfile.com/ipfs/QmQimfP7NkNheaA7knMCqKU4QCM5gnycLqGzCcE4AtwpYr?edition_number=10&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmRM8ug2bkisfHpg7x1VFyc7vT2cWQPToHiT6gPXDxZJqq?,1b1ffd48-5fc2-4d19-a563-364e00ddfb01,F(l)ight,f-l-ight-al8,Tyler Hobbs,6419ff33-a3db-4ead-9f1e-8b86e1760c68,–GRAPH,bitmark,FeralfileExhibitionV2@0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,2026-09-03T09:13:01Z,
Centralized,Umwelt by Julien Gachadoat,2fb649d0-3ed2-4539-8ea2-e073b85e9a21,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5/tokens/113176185863405706439780180052288132133861027165671865326111761497590281910511,umwelt-by-julien-gachadoat,Umwelt by Julien Gachadoat,true,FeralFile,Item,0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,113176185863405706439780180052288132133861027165671865326111761497590281910511,3,200,Umwelt by Julien Gachadoat,2fb649d0-3ed2-4539-8ea2-e073b85e9a21,True,https://ipfs.feralfile.com/ipfs/QmRefkHhKnSznFVavUTSHFQtg2xZagfYRvAgGJTndPJ6v9?edition_number=1&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmPJxqe1UddRvnJzUNfC18vVufBeBhCbU6VF2w9c1h2SrQ?,2fb649d0-3ed2-4539-8ea2-e073b85e9a21,Umwelt,umwelt-hyf,Julien Gachadoat,6419ff33-a3db-4ead-9f1e-8b86e1760c68,–GRAPH,bitmark,FeralfileExhibitionV2@0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,2026-09-03T09:12:54Z,
Centralized,Flow Painting by ykxotkx,4d23d1ce-97c8-411b-b615-e64ca8d78c3c,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x5d303a17883c442603b8afb54921d1b7dcc0c831/tokens/27351590983062365677486503722577408930064250723080863920865112148460957306240,flow-painting-by-ykxotkx,Flow Painting by ykxotkx,true,FeralFile,Item,0x5D303A17883C442603B8afb54921d1b7DCc0C831,27351590983062365677486503722577408930064250723080863920865112148460957306240,3,200,Flow Painting by ykxotkx,4d23d1ce-97c8-411b-b615-e64ca8d78c3c,True,https://ipfs.bitmark.com/ipfs/QmZKrWSFra3PpxzfQzf7bPe16i4QzWrHS29ksGuDv3ZMsf?edition_number=0&artwork_number=1&blockchain=ethereum&contract=0x5D303A17883C442603B8afb54921d1b7DCc0C831&token_id=27351590983062365677486503722577408930064250723080863920865112148460957306240&token_id_hash=0xeef4c34a35c1e0095ad0bd74197ee64a40d16c87bcef508f2dde62cb8045c79f,https://raw2.seadn.io/ethereum/0x5d303a17883c442603b8afb54921d1b7dcc0c831/425fe78a43151820aa0d7a27f08c04/62425fe78a43151820aa0d7a27f08c04.png,4d23d1ce-97c8-411b-b615-e64ca8d78c3c,Flow Painting,flow-painting-jk3,ykxotkx,3c7873af-0dfb-468f-8a29-b27b0b853691,流れのパターン / Patterns of Flow,ethereum,FeralfileExhibitionV4@0x5D303A17883C442603B8afb54921d1b7DCc0C831,2026-09-03T09:30:27Z,
Centralized,Flows of Pattern by Shunsuke Takawo,dce8e5ee-869d-41f6-8c0b-de98a4a0a98f,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x5d303a17883c442603b8afb54921d1b7dcc0c831/tokens/27351590983062365677486503722577408930064250723080863920865112148460955306240,flows-of-pattern-by-shunsuke-takawo,Flows of Pattern by Shunsuke Takawo,true,FeralFile,Item,0x5D303A17883C442603B8afb54921d1b7DCc0C831,27351590983062365677486503722577408930064250723080863920865112148460955306240,3,200,Flows of Pattern by Shunsuke Takawo,dce8e5ee-869d-41f6-8c0b-de98a4a0a98f,True,https://ipfs.bitmark.com/ipfs/QmTwmX8pAXhm2d3e3PBBuaB7j5qTk9jdVfc7VfZxKLWRax?edition_number=0&artwork_number=1&blockchain=ethereum&contract=0x5D303A17883C442603B8afb54921d1b7DCc0C831&token_id_hash=0x72b47c1a336bc8b86afa341cf46ec920eec2c8b083d6b4076fa5822d8c3e1ec2,https://raw2.seadn.io/ethereum/0x5d303a17883c442603b8afb54921d1b7dcc0c831/e1925e019e070a57f6b5155b9f8b2a/e9e1925e019e070a57f6b5155b9f8b2a.jpeg,dce8e5ee-869d-41f6-8c0b-de98a4a0a98f,Flows of Pattern,flows-of-pattern-4w1,Shunsuke Takawo,3c7873af-0dfb-468f-8a29-b27b0b853691,流れのパターン / Patterns of Flow,ethereum,FeralfileExhibitionV4@0x5D303A17883C442603B8afb54921d1b7DCc0C831,2026-09-03T09:30:20Z,
Centralized,Grey Path by Satoshi Aizawa,4fbf3d62-4824-4e2a-9f5c-8051f7c7d566,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x5d303a17883c442603b8afb54921d1b7dcc0c831/tokens/27351590983062365677486503722577408930064250723080863920865112148460954306240,grey-path-by-satoshi-aizawa,Grey Path by Satoshi Aizawa,true,FeralFile,Item,0x5D303A17883C442603B8afb54921d1b7DCc0C831,27351590983062365677486503722577408930064250723080863920865112148460954306240,3,200,Grey Path by Satoshi Aizawa,4fbf3d62-4824-4e2a-9f5c-8051f7c7d566,True,,https://raw2.seadn.io/ethereum/0x5d303a17883c442603b8afb54921d1b7dcc0c831/cc568e5d75b1c8049f58fb9f540945/fbcc568e5d75b1c8049f58fb9f540945.png,4fbf3d62-4824-4e2a-9f5c-8051f7c7d566,Grey Path,grey-path-7wt,Satoshi Aizawa,3c7873af-0dfb-468f-8a29-b27b0b853691,流れのパターン / Patterns of Flow,ethereum,FeralfileExhibitionV4@0x5D303A17883C442603B8afb54921d1b7DCc0C831,2026-09-03T09:30:16Z,
Centralized,Nostalgia by Misaki Nakano,ccd387c2-4762-4037-8752-bbc223957199,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x5d303a17883c442603b8afb54921d1b7dcc0c831/tokens/27351590983062365677486503722577408930064250723080863920865112148460960306240,nostalgia-by-misaki-nakano,Nostalgia by Misaki Nakano,true,FeralFile,Item,0x5D303A17883C442603B8afb54921d1b7DCc0C831,27351590983062365677486503722577408930064250723080863920865112148460960306240,3,200,Nostalgia by Misaki Nakano,ccd387c2-4762-4037-8752-bbc223957199,True,https://ipfs.bitmark.com/ipfs/QmWtGV62x436DUV5kw9JAVeNAN6KrMjvU8d4eVYUfCLpNz?edition_number=0&artwork_number=1&blockchain=ethereum&contract=0x5D303A17883C442603B8afb54921d1b7DCc0C831&token_id=27351590983062365677486503722577408930064250723080863920865112148460960306240&token_id_hash=0x04f49bd1cfef9ac6aecb1128c8bc63d2e5d4c498b6bf13a27327622ee811be9e,https://raw2.seadn.io/ethereum/0x5d303a17883c442603b8afb54921d1b7dcc0c831/16d93e1aa20ad6040cc4842a785309/3d16d93e1aa20ad6040cc4842a785309.png,ccd387c2-4762-4037-8752-bbc223957199,Nostalgia,nostalgia-jmc,Misaki Nakano,3c7873af-0dfb-468f-8a29-b27b0b853691,流れのパターン / Patterns of Flow,ethereum,FeralfileExhibitionV4@0x5D303A17883C442603B8afb54921d1b7DCc0C831,2026-09-03T09:30:36Z,
Centralized,Path of Tones by Kaoru Tanaka,4e5e1cc5-3038-443b-8f5b-f35cab89811d,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x5d303a17883c442603b8afb54921d1b7dcc0c831/tokens/27351590983062365677486503722577408930064250723080863920865112148460952306240,path-of-tones-by-kaoru-tanaka,Path of Tones by Kaoru Tanaka,true,FeralFile,Item,0x5D303A17883C442603B8afb54921d1b7DCc0C831,27351590983062365677486503722577408930064250723080863920865112148460952306240,3,200,Path of Tones by Kaoru Tanaka,4e5e1cc5-3038-443b-8f5b-f35cab89811d,True,,https://raw2.seadn.io/ethereum/0x5d303a17883c442603b8afb54921d1b7dcc0c831/a5b82d663c741090271512142605e6/57a5b82d663c741090271512142605e6.jpeg,4e5e1cc5-3038-443b-8f5b-f35cab89811d,Path of Tones,path-of-tones-a1j,Kaoru Tanaka,3c7873af-0dfb-468f-8a29-b27b0b853691,流れのパターン / Patterns of Flow,ethereum,FeralfileExhibitionV4@0x5D303A17883C442603B8afb54921d1b7DCc0C831,2026-09-03T09:30:09Z,
Centralized,Sea of Code by Kazuhiro Tanimoto,ab6684c6-c8bd-474e-937c-55ca68591085,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x5d303a17883c442603b8afb54921d1b7dcc0c831/tokens/27351590983062365677486503722577408930064250723080863920865112148460956306240,sea-of-code-by-kazuhiro-tanimoto,Sea of Code by Kazuhiro Tanimoto,true,FeralFile,Item,0x5D303A17883C442603B8afb54921d1b7DCc0C831,27351590983062365677486503722577408930064250723080863920865112148460956306240,3,200,Sea of Code by Kazuhiro Tanimoto,ab6684c6-c8bd-474e-937c-55ca68591085,True,https://ipfs.bitmark.com/ipfs/Qmdq7vdrUzDEFYvAmcCkueVzGLWVwwtZKgSftEGyjMp7uB?edition_number=0&artwork_number=1&blockchain=ethereum&contract=0x5D303A17883C442603B8afb54921d1b7DCc0C831&token_id_hash=0x03f0d49d83f15cd8eb7f036a03332a670c9513895c13ee9c893be086f0bc2f3d,https://raw2.seadn.io/ethereum/0x5d303a17883c442603b8afb54921d1b7dcc0c831/98c7a6052e55f3c7adeb3ce5f6d10c/0a98c7a6052e55f3c7adeb3ce5f6d10c.png,ab6684c6-c8bd-474e-937c-55ca68591085,Sea of Code,sea-of-code-bas,Kazuhiro Tanimoto,3c7873af-0dfb-468f-8a29-b27b0b853691,流れのパターン / Patterns of Flow,ethereum,FeralfileExhibitionV4@0x5D303A17883C442603B8afb54921d1b7DCc0C831,2026-09-03T09:30:23Z,
Centralized,Synergistic Metropolis by Saeko Ehara,5f673d60-a2c0-4356-8bf9-09dc0d43f44b,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x5d303a17883c442603b8afb54921d1b7dcc0c831/tokens/27351590983062365677486503722577408930064250723080863920865112148460953306240,synergistic-metropolis-by-saeko-ehara,Synergistic Metropolis by Saeko Ehara,true,FeralFile,Item,0x5D303A17883C442603B8afb54921d1b7DCc0C831,27351590983062365677486503722577408930064250723080863920865112148460953306240,3,200,Synergistic Metropolis by Saeko Ehara,5f673d60-a2c0-4356-8bf9-09dc0d43f44b,True,,https://raw2.seadn.io/ethereum/0x5d303a17883c442603b8afb54921d1b7dcc0c831/b9d082bc67d0bb9c0754406b2e14c9/deb9d082bc67d0bb9c0754406b2e14c9.png,5f673d60-a2c0-4356-8bf9-09dc0d43f44b,Synergistic Metropolis,synergistic-metropolis-4tv,Saeko Ehara,3c7873af-0dfb-468f-8a29-b27b0b853691,流れのパターン / Patterns of Flow,ethereum,FeralfileExhibitionV4@0x5D303A17883C442603B8afb54921d1b7DCc0C831,2026-09-03T09:30:12Z,
Centralized,With you by Senbaku,3ad37701-9935-438e-8a9c-9dcadab429a6,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x5d303a17883c442603b8afb54921d1b7dcc0c831/tokens/27351590983062365677486503722577408930064250723080863920865112148460958306240,with-you-by-senbaku,With you by Senbaku,true,FeralFile,Item,0x5D303A17883C442603B8afb54921d1b7DCc0C831,27351590983062365677486503722577408930064250723080863920865112148460958306240,3,200,With you by Senbaku,3ad37701-9935-438e-8a9c-9dcadab429a6,True,https://ipfs.bitmark.com/ipfs/QmWAexDKG86xf73rNvWCm3eNU3WnNZixcHbtKvrdaMaJsB?edition_number=0&artwork_number=1&blockchain=ethereum&contract=0x5D303A17883C442603B8afb54921d1b7DCc0C831&token_id_hash=0xd792353df80b14bd2b47bdc59882a29d96218ec0021f8bfe92efe4a3daa1a3f7,https://raw2.seadn.io/ethereum/0x5d303a17883c442603b8afb54921d1b7dcc0c831/699d658cac2af7aa6a2b06ffc38919/ea699d658cac2af7aa6a2b06ffc38919.png,3ad37701-9935-438e-8a9c-9dcadab429a6,With you,with-you-9nu,Senbaku,3c7873af-0dfb-468f-8a29-b27b0b853691,流れのパターン / Patterns of Flow,ethereum,FeralfileExhibitionV4@0x5D303A17883C442603B8afb54921d1b7DCc0C831,2026-09-03T09:30:30Z,
Centralized,"変化・循環・その間の形 / Changes, Cycles, and Shapes in Between by mole^3",87bf9fc7-cab0-4a60-ac73-6a210ddbbcbc,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x5d303a17883c442603b8afb54921d1b7dcc0c831/tokens/27351590983062365677486503722577408930064250723080863920865112148460959306240,bian-hua-xun-huan-sonojian-noxing-changes-cycles-a,"変化・循環・その間の形 / Changes, Cycles, and Shapes in Between by mole^3",true,FeralFile,Item,0x5D303A17883C442603B8afb54921d1b7DCc0C831,27351590983062365677486503722577408930064250723080863920865112148460959306240,3,200,"変化・循環・その間の形 / Changes, Cycles, and Shapes in Between by mole^3",87bf9fc7-cab0-4a60-ac73-6a210ddbbcbc,True,,https://raw2.seadn.io/ethereum/0x5d303a17883c442603b8afb54921d1b7dcc0c831/a4a8e419e2615cfb7336f7b0c15953/3aa4a8e419e2615cfb7336f7b0c15953.png,87bf9fc7-cab0-4a60-ac73-6a210ddbbcbc,"変化・循環・その間の形 / Changes, Cycles, and Shapes in Between",bian-hua-xun-huan-sonojian-noxing-changes-cycles-and-shapes-in-between-dal,mole^3,3c7873af-0dfb-468f-8a29-b27b0b853691,流れのパターン / Patterns of Flow,ethereum,FeralfileExhibitionV4@0x5D303A17883C442603B8afb54921d1b7DCc0C831,2026-09-03T09:30:33Z,
NoEthToken,Catalog of Peer to Peer by Feral File Publisher,47709a2c-36e8-4564-8292-1d17edc1445a,derived:title by artist,derived:series.id,,,,,,,,,,,,,,,,,47709a2c-36e8-4564-8292-1d17edc1445a,Catalog of Peer to Peer,gift-nft-1-8i3,Feral File Publisher,c499768b-a1b1-4958-a6cf-66acf5140f17,Catalog of Peer to Peer,tezos,,2026-09-03T09:21:59Z,
