collection_uuid,collection_name,series_id,series_title,exhibition,eth_contracts,note
5af4af6f-1e6b-4e45-95db-7b4de60fe0ca,enchanting luxuriance by Saskia Freeke,5af4af6f-1e6b-4e45-95db-7b4de60fe0ca,enchanting luxuriance,Social Codes,0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C,
9983bf66-380e-4af3-bee9-237c492f18a0,uneasy dream by Manolo Gamboa Naon,9983bf66-380e-4af3-bee9-237c492f18a0,uneasy dream,Social Codes,0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C,
1c4e667e-45b5-4467-a1e9-8efe8165ca0d,StarQuest by Maya Man,1c4e667e-45b5-4467-a1e9-8efe8165ca0d,StarQuest,StarQuest,0x67E3ad1902A55074AAdD84d9b335105B2D52b813,
d80846db-92be-4351-b66d-b8956c67e76b,Inaugural SuperBridge Summit by Superbridge Council,d80846db-92be-4351-b66d-b8956c67e76b,Inaugural SuperBridge Summit,SuperBridge Summit Dubai,0x772A3C476461C041FeAC146A86113d7b14712653,
56049bb2-d5ea-4947-b6ec-fc99408f92cf,Ten Whistlegraphs by Whistlegraph,2998a10b-8ddc-4344-9f3d-710ab5ec9287,Butterfly Cosplayer,Ten Whistlegraphs,0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39,
56049bb2-d5ea-4947-b6ec-fc99408f92cf,Ten Whistlegraphs by Whistlegraph,a187efae-f936-4363-8f77-61b650548144,I Don’t Need an iPhone,Ten Whistlegraphs,0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39,
56049bb2-d5ea-4947-b6ec-fc99408f92cf,Ten Whistlegraphs by Whistlegraph,5eb92ed1-7e81-4b2f-a24c-8e2a67c085e8,Lately When I Fly,Ten Whistlegraphs,0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39,
56049bb2-d5ea-4947-b6ec-fc99408f92cf,Ten Whistlegraphs by Whistlegraph,edc8b7d3-e95c-4056-93d3-d29d1258195f,Loner,Ten Whistlegraphs,0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39,
56049bb2-d5ea-4947-b6ec-fc99408f92cf,Ten Whistlegraphs by Whistlegraph,f0cf5ba9-4d45-45a7-aafa-a340ccb1dca8,Mommy Wow,Ten Whistlegraphs,0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39,
56049bb2-d5ea-4947-b6ec-fc99408f92cf,Ten Whistlegraphs by Whistlegraph,3a13e193-725f-4a07-b5fa-51f36fc79050,People Pleaser,Ten Whistlegraphs,0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39,
56049bb2-d5ea-4947-b6ec-fc99408f92cf,Ten Whistlegraphs by Whistlegraph,9ce5936e-a888-4302-a998-146823306098,Puzzle,Ten Whistlegraphs,0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39,
56049bb2-d5ea-4947-b6ec-fc99408f92cf,Ten Whistlegraphs by Whistlegraph,3110459a-bcad-4dd9-a43d-a0f1eaddc0f8,Slinky Dog,Ten Whistlegraphs,0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39,
56049bb2-d5ea-4947-b6ec-fc99408f92cf,Ten Whistlegraphs by Whistlegraph,1e0b019f-60fa-4ae2-96ab-78796310ce0d,Time To Grow,Ten Whistlegraphs,0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39,
56049bb2-d5ea-4947-b6ec-fc99408f92cf,Ten Whistlegraphs by Whistlegraph,71e492dd-e8e6-4b1e-8bf1-ee6d8708e04e,What’s Inside Your Heart?,Ten Whistlegraphs,0x9294c5787f5BC7462E991fE8B6FeaC75F433ac39,
7764ae91-0392-48fb-b68c-796d701bed08,Earmark by Matthew D. Gantt,7764ae91-0392-48fb-b68c-796d701bed08,Earmark,The Bardo: Unpacking the Real,0xaa02CC02F4531Ee75d1b78Cb5A155d4F3B54f830,
adc4221c-4f00-4193-ac82-c4d9b1a0b681,Kiki.object by Claudia Hart,adc4221c-4f00-4193-ac82-c4d9b1a0b681,Kiki.object,The Bardo: Unpacking the Real,0xaa02CC02F4531Ee75d1b78Cb5A155d4F3B54f830,
e9aab828-96ae-4d16-b155-6bb9fded9f34,Slipstream 001 by Nancy Baker Cahill,e9aab828-96ae-4d16-b155-6bb9fded9f34,Slipstream 001,The Bardo: Unpacking the Real,0xaa02CC02F4531Ee75d1b78Cb5A155d4F3B54f830,
3a9f6d14-d53d-4d5c-b55a-f0e5793d5d0e,"Spectrality (from The Divers, IX) by Sophie Kahn",3a9f6d14-d53d-4d5c-b55a-f0e5793d5d0e,"Spectrality (from The Divers, IX)",The Bardo: Unpacking the Real,0xaa02CC02F4531Ee75d1b78Cb5A155d4F3B54f830,
2a57c29f-fa5b-440d-8dee-2d58cdb9238c,The Mystery [v5-dv1]  by Auriea Harvey,2a57c29f-fa5b-440d-8dee-2d58cdb9238c,The Mystery [v5-dv1] ,The Bardo: Unpacking the Real,0xaa02CC02F4531Ee75d1b78Cb5A155d4F3B54f830,
faa504eb-868c-4134-a7b2-eef051b9abbc,it's a matter of perspective by Martina Menegon,faa504eb-868c-4134-a7b2-eef051b9abbc,it's a matter of perspective,The Bardo: Unpacking the Real,0xaa02CC02F4531Ee75d1b78Cb5A155d4F3B54f830,
6bcc9b62-0ca3-4fdc-8232-0a3f2d4adf13,peep-o-rama by Carla Gannis,6bcc9b62-0ca3-4fdc-8232-0a3f2d4adf13,peep-o-rama,The Bardo: Unpacking the Real,0xaa02CC02F4531Ee75d1b78Cb5A155d4F3B54f830,
e15b4b6f-c180-4f92-9a8d-0599df13670c,1570742540594-34287 by Kim Asendorf,e15b4b6f-c180-4f92-9a8d-0599df13670c,1570742540594-34287,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
14224a4b-321b-4326-af6c-4488d9450de2,Aliqua by Sabrina Ratté,14224a4b-321b-4326-af6c-4488d9450de2,Aliqua,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
31f893aa-cc8f-4345-af6f-efd5d0b3afbf,"Announcement, 2019 by Lee Blalock (L[3]^2)",31f893aa-cc8f-4345-af6f-efd5d0b3afbf,"Announcement, 2019",The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
b9fc23b3-5cf1-4507-82b0-3ececbc7e01f,Cube_1997 by LIA,b9fc23b3-5cf1-4507-82b0-3ececbc7e01f,Cube_1997,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
d1497479-9335-4b83-85bc-31caba9f2b29,Cyanotype Plant Sketch by Alan Butler,d1497479-9335-4b83-85bc-31caba9f2b29,Cyanotype Plant Sketch,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
daf603b2-4c66-4faf-8e43-a5062ed1301e,DOG-WHISTLE_V2.MP4(L8NITE-SCREENER) by shawné michaelain holloway,daf603b2-4c66-4faf-8e43-a5062ed1301e,DOG-WHISTLE_V2.MP4(L8NITE-SCREENER),The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
c3103036-25e6-4d9c-bf38-bda9ce49722f,Into the Nothingness by Yoshi Sodeoka,c3103036-25e6-4d9c-bf38-bda9ce49722f,Into the Nothingness,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
ce3d993f-34cc-494a-b265-a38105d4cd39,Mineral Ghost by Andrew Benson,ce3d993f-34cc-494a-b265-a38105d4cd39,Mineral Ghost,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
44915b9e-8eac-477b-aa53-cfd335da082a,Mode Confusion by Peter Burr,44915b9e-8eac-477b-aa53-cfd335da082a,Mode Confusion,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
b2a161dd-a790-4b60-83b4-dece2d0e1602,Nakamoto (The Proof) by Émilie Brout & Maxime Marion,b2a161dd-a790-4b60-83b4-dece2d0e1602,Nakamoto (The Proof),The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
78f213d3-a7d3-440e-817f-3cefbf28e043,Nashi by hiroyuki nisougi,78f213d3-a7d3-440e-817f-3cefbf28e043,Nashi,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
e9eb561f-255d-4dd9-bf6a-b26e6476ce03,Pavilions by Nicolas Sassoon,e9eb561f-255d-4dd9-bf6a-b26e6476ce03,Pavilions,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
6337f939-ad1e-4ea6-b549-205fb1951b56,SHE by Sarah Rara,6337f939-ad1e-4ea6-b549-205fb1951b56,SHE,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
f6d0cf6d-5e60-454d-b9bb-823657fccd4e,Self-Portrait with Mask by LaTurbo Avedon,f6d0cf6d-5e60-454d-b9bb-823657fccd4e,Self-Portrait with Mask,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
5b561f36-6604-4ec8-8dbe-cb3c4f6039c9,She Who Sees The Unknown: Aisha Qandisha by Morehshin Allahyari,5b561f36-6604-4ec8-8dbe-cb3c4f6039c9,She Who Sees The Unknown: Aisha Qandisha,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
807072fa-2043-483d-a5bb-d274e6a83fa9,Sketch for a Cyclops by Auriea Harvey,807072fa-2043-483d-a5bb-d274e6a83fa9,Sketch for a Cyclops,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
bc195832-3ec9-4fd1-a1f6-a761ae0d8f53,Speculative Fetish (Vive Controller) by Theo Triantafyllidis,bc195832-3ec9-4fd1-a1f6-a761ae0d8f53,Speculative Fetish (Vive Controller),The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
21f4e5b6-6af2-4885-a174-377d73be8397,Untitled Specimen by Sara Ludy,21f4e5b6-6af2-4885-a174-377d73be8397,Untitled Specimen,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
d0b8d299-3787-4da9-8eff-9a7654d7e2cb,💮 ɃŁØSSØM (FØNŦ) 💮 by Tabor Robak,d0b8d299-3787-4da9-8eff-9a7654d7e2cb,💮 ɃŁØSSØM (FØNŦ) 💮,The Experiment,0x377d8E26d145c9ba0db766A0A577baBa9de9eC17,
252527ee-2232-45e0-9ead-27379ff26219,Abstract Oracle Miner 0009328437 by Guo Cheng & Weihao Qiu,252527ee-2232-45e0-9ead-27379ff26219,Abstract Oracle Miner 0009328437,The Long Cut,0x6E906B2E355294A6aeCD6B4F75816Eda9F703dda,
231fa61b-eb94-40d7-9a5c-0d5c7e94f1ed,"E-dream: We’ll stay, forever, in this way (2020 selected) by He Zike",231fa61b-eb94-40d7-9a5c-0d5c7e94f1ed,"E-dream: We’ll stay, forever, in this way (2020 selected)",The Long Cut,0x6E906B2E355294A6aeCD6B4F75816Eda9F703dda,
06dccbad-8fee-4c3c-934a-7eb45bd0b9d1,Free Fall Study III by Shi Zheng,06dccbad-8fee-4c3c-934a-7eb45bd0b9d1,Free Fall Study III,The Long Cut,0x6E906B2E355294A6aeCD6B4F75816Eda9F703dda,
2d1f1330-d66a-4e9e-afd6-c17e5e55f2c4,"In endless flow of absolute truth, there are innumerable relative conjecture. by In_K",2d1f1330-d66a-4e9e-afd6-c17e5e55f2c4,"In endless flow of absolute truth, there are innumerable relative conjecture.",The Long Cut,0x6E906B2E355294A6aeCD6B4F75816Eda9F703dda,
5472181b-3d22-436b-88fb-bb3e07fa073d,Satellite by Lin Ke,5472181b-3d22-436b-88fb-bb3e07fa073d,Satellite,The Long Cut,0x6E906B2E355294A6aeCD6B4F75816Eda9F703dda,
1703b594-d76d-49a5-a6c8-ce04f85550ed,Steering Pixels by Studio Above&Below,1703b594-d76d-49a5-a6c8-ce04f85550ed,Steering Pixels,The Long Cut,0x6E906B2E355294A6aeCD6B4F75816Eda9F703dda,
78850fcd-afca-4757-a9c6-9c847cb3c49d,The One Who Lived Yesterday by Cao Shu,78850fcd-afca-4757-a9c6-9c847cb3c49d,The One Who Lived Yesterday,The Long Cut,0x6E906B2E355294A6aeCD6B4F75816Eda9F703dda,
e97db658-5ee9-4ddb-91ac-cdaa1e5b1363,A broken symmetry — the cat's parabola by HAL09999,e97db658-5ee9-4ddb-91ac-cdaa1e5b1363,A broken symmetry — the cat's parabola,Truth,0xBb12686c360e9057be3CD031140035A705e19ceC,
885f3cca-2d91-4a7f-919d-580876035f73,Cuneiform by Presstube x bzor,885f3cca-2d91-4a7f-919d-580876035f73,Cuneiform,Truth,0xBb12686c360e9057be3CD031140035A705e19ceC,
e8f79d54-d0b3-4a19-8775-8ab7a3ce9f98,Dactylogram by David Seven,e8f79d54-d0b3-4a19-8775-8ab7a3ce9f98,Dactylogram,Truth,0xBb12686c360e9057be3CD031140035A705e19ceC,
2788daa0-6065-4eb1-84c2-6d46828c4453,Metamosaic by Tyler Boswell,2788daa0-6065-4eb1-84c2-6d46828c4453,Metamosaic,Truth,0xBb12686c360e9057be3CD031140035A705e19ceC,
6d275227-8632-4ffc-b34b-689e851f2a7c,Vitreous by Charlotte Dann,6d275227-8632-4ffc-b34b-689e851f2a7c,Vitreous,Truth,0xBb12686c360e9057be3CD031140035A705e19ceC,
71e2bed5-e224-4ead-8fea-88a8cc067dbe,filum by Ella Hoeppner,71e2bed5-e224-4ead-8fea-88a8cc067dbe,filum,Truth,0xBb12686c360e9057be3CD031140035A705e19ceC,
1d39c523-9da9-406d-8feb-31e1d2704310,inter/sections by Lisa Orth,1d39c523-9da9-406d-8feb-31e1d2704310,inter/sections,Truth,0xBb12686c360e9057be3CD031140035A705e19ceC,
e601569d-5611-4a82-93ba-a7f55b260001,Unsupervised — Data Universe — MoMA by Refik Anadol,e601569d-5611-4a82-93ba-a7f55b260001,Unsupervised — Data Universe — MoMA,Unsupervised,0x7a15b36cB834AeA88553De69077D3777460d73Ac,
e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised — Machine Hallucinations — MoMA by Refik Anadol,29b720ff-fcbf-4467-a53d-e79a90ad0d60,Unsupervised — Machine Hallucinations — MoMA,Unsupervised,0x7a15b36cB834AeA88553De69077D3777460d73Ac,
e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol,d35cdb38-917f-42f3-9914-e276dc5f0ded,Unsupervised — Machine Hallucinations — MoMA Dreams — A,Unsupervised,0x7a15b36cB834AeA88553De69077D3777460d73Ac,
e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol,821dd86a-8764-441f-af58-95c857a7c4d3,Unsupervised — Machine Hallucinations — MoMA Dreams — B,Unsupervised,0x7a15b36cB834AeA88553De69077D3777460d73Ac,
e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol,c3b2c10b-91c6-4e2f-83bc-fcb5068e98be,Unsupervised — Machine Hallucinations — MoMA Dreams — C,Unsupervised,0x7a15b36cB834AeA88553De69077D3777460d73Ac,
e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol,61c2c2b6-4f2c-4e1b-9e45-23faf3e76594,Unsupervised — Machine Hallucinations — MoMA Dreams — D,Unsupervised,0x7a15b36cB834AeA88553De69077D3777460d73Ac,
e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol,c4c9bfde-13bc-4cf5-bc4d-817280673ec3,Unsupervised — Machine Hallucinations — MoMA Dreams — E,Unsupervised,0x7a15b36cB834AeA88553De69077D3777460d73Ac,
e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol,e362fa91-c218-45df-8167-d7e7c3440052,Unsupervised — Machine Hallucinations — MoMA Dreams — F,Unsupervised,0x7a15b36cB834AeA88553De69077D3777460d73Ac,
e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol,31bc21a0-c834-49a3-866f-d4839cbe14df,Unsupervised — Machine Hallucinations — MoMA Dreams — G,Unsupervised,0x7a15b36cB834AeA88553De69077D3777460d73Ac,
e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol,6a0781b7-93ff-4cef-9a92-6e197990be57,Unsupervised — Machine Hallucinations — MoMA Dreams — H,Unsupervised,0x7a15b36cB834AeA88553De69077D3777460d73Ac,
e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol,29cd44b3-2ed9-4d8b-beb5-073d248a1a00,Unsupervised — Machine Hallucinations — MoMA Dreams — I,Unsupervised,0x7a15b36cB834AeA88553De69077D3777460d73Ac,
e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised — Machine Hallucinations — MoMA by Refik Anadol,d6e1e0f1-7a9d-46f1-a691-bf0604e755b5,Unsupervised — Machine Hallucinations — MoMA Fluid Dreams,Unsupervised,0x7a15b36cB834AeA88553De69077D3777460d73Ac,
e3a2a207-ea91-461b-80db-18c7ffbfe8ce,Unsupervised — Machine Hallucinations — MoMA by Refik Anadol,96f1663b-5216-4758-aa7f-3a70e6d9d45b,Unsupervised — Machine Hallucinations — MoMA Generative Study 1,Unsupervised,0x7a15b36cB834AeA88553De69077D3777460d73Ac,
f8d29291-cac7-480b-aacd-05de41d1a1ae,Unsupervised - Burned - Data Universe - MoMA - 2D by Refik Anadol,f8d29291-cac7-480b-aacd-05de41d1a1ae,Unsupervised — Burned — Data Universe — MoMA — 2D,Unsupervised — Burned — Data Universe — MoMA — 2D,0x559fE9Fe5E2DAE7A7ae5766457096E6d7C647A46,
aac17bb5-3377-4e4d-92bd-3767881bfba7,Unsupervised - Burned - Data Universe - MoMA - 3D by Refik Anadol,aac17bb5-3377-4e4d-92bd-3767881bfba7,Unsupervised — Burned — Data Universe — MoMA — 3D,Unsupervised — Burned — Data Universe — MoMA — 3D,0xc490888997d65df70FE69f33BA3bf7C8D12989CF,
72b1a11a-16da-4550-aa2c-7f197a219ae8,Unsupervised - Burned - Machine Hallucinations - MoMA Dreams By Refik Anadol,72b1a11a-16da-4550-aa2c-7f197a219ae8,Unsupervised — Burned — Machine Hallucinations — MoMA Dreams,Unsupervised — Burned — Machine Hallucinations — MoMA Dreams,0x9D6c8e4B348999A69eE24285cd81226f4628e8F8,
f8d24d67-7cd9-4465-9665-2c063ae4e073,A la recherche de l'information perdue by Cornelia Sollfrank,f8d24d67-7cd9-4465-9665-2c063ae4e073,A la recherche de l'information perdue,WETWARE,0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,
9849f146-aef6-4614-9f8e-6bbf82fba520,Bindigrl by Prema Murthy,9849f146-aef6-4614-9f8e-6bbf82fba520,Bindigrl,WETWARE,0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,
434b4eab-f8ed-4e75-b80f-5377e08ca430,Contested Zone by VNS Matrix,434b4eab-f8ed-4e75-b80f-5377e08ca430,Contested Zone,WETWARE,0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,
bb118c17-1444-4c39-9587-64aa126d6f58,Cyberflesh Girlmonster-4 Recuperated Stills by Linda Dement,bb118c17-1444-4c39-9587-64aa126d6f58,Cyberflesh Girlmonster-4 Recuperated Stills,WETWARE,0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,
522055e6-e5d8-41b5-8cad-9823c9666e2a,Estroworld Now: The Quarantine Edition by Mary Maggic,522055e6-e5d8-41b5-8cad-9823c9666e2a,Estroworld Now: The Quarantine Edition,WETWARE,0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,
6d1a279d-0ddc-4067-84e4-0e0e96fd36fb,Housewives Making Drugs by Mary Maggic,6d1a279d-0ddc-4067-84e4-0e0e96fd36fb,Housewives Making Drugs,WETWARE,0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,
f5f51874-1c4c-42f8-9433-423fd791d6a8,"IKU: Expand, an interface by Shu Lea Cheang",f5f51874-1c4c-42f8-9433-423fd791d6a8,"IKU: Expand, an interface",WETWARE,0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,
2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,MAJLIS AL-JINN: Huma + The Archive by Morehshin Allahyari,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,MAJLIS AL-JINN: Huma + The Archive,WETWARE,0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,
c4c506d9-a409-471a-bbf9-012bcfb1fa73,Putins a WASTEMAN by Danielle Brathwaite-Shirley,c4c506d9-a409-471a-bbf9-012bcfb1fa73,Putins a WASTEMAN,WETWARE,0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,
9d72a792-cd60-40b6-a8aa-59bc41a9cacb,Social Capital Fights by Danielle Brathwaite-Shirley,9d72a792-cd60-40b6-a8aa-59bc41a9cacb,Social Capital Fights,WETWARE,0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,
f00cd40d-0fe5-4805-953f-9a52ff6da2ac,TimeTravellerTM Trailer by Skawennati,f00cd40d-0fe5-4805-953f-9a52ff6da2ac,TimeTravellerTM Trailer,WETWARE,0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39,
4e7c1eba-7c17-4c38-9454-36c72ae98249,crystalline work (arctic) by john gerrard,4e7c1eba-7c17-4c38-9454-36c72ae98249,crystalline work (arctic),crystalline work,0xBE0A4E26a156B2a60cF515E86b3Df9756DEE1952,
99d373e5-cc9d-45e8-8aa5-1ed47e481791,(The illusion of) depth of knowledge by Aleksandra Jovanić,99d373e5-cc9d-45e8-8aa5-1ed47e481791,(The illusion of) depth of knowledge,–GRAPH,0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,
cee5b80c-af17-44d0-9a56-c17a68f92569,CHERTI by Iskra Velitchkova,cee5b80c-af17-44d0-9a56-c17a68f92569,CHERTI,–GRAPH,0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,
e7252d16-c248-4de0-aade-433e9e7d2484,Chaos Blocks by James Merrill,e7252d16-c248-4de0-aade-433e9e7d2484,Chaos Blocks,–GRAPH,0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,
5e0a93aa-22d0-4305-8bdd-5806dab5503a,Endless Monologue by Licia He,5e0a93aa-22d0-4305-8bdd-5806dab5503a,Endless Monologue,–GRAPH,0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,
1b1ffd48-5fc2-4d19-a563-364e00ddfb01,F(l)ight by Tyler Hobbs,1b1ffd48-5fc2-4d19-a563-364e00ddfb01,F(l)ight,–GRAPH,0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,
2fb649d0-3ed2-4539-8ea2-e073b85e9a21,Umwelt by Julien Gachadoat,2fb649d0-3ed2-4539-8ea2-e073b85e9a21,Umwelt,–GRAPH,0xDB5f1aDCFFA1869B9711cBFBe3Bf46cc5d5319E5,
4d23d1ce-97c8-411b-b615-e64ca8d78c3c,Flow Painting by ykxotkx,4d23d1ce-97c8-411b-b615-e64ca8d78c3c,Flow Painting,流れのパターン / Patterns of Flow,0x5D303A17883C442603B8afb54921d1b7DCc0C831,
dce8e5ee-869d-41f6-8c0b-de98a4a0a98f,Flows of Pattern by Shunsuke Takawo,dce8e5ee-869d-41f6-8c0b-de98a4a0a98f,Flows of Pattern,流れのパターン / Patterns of Flow,0x5D303A17883C442603B8afb54921d1b7DCc0C831,
4fbf3d62-4824-4e2a-9f5c-8051f7c7d566,Grey Path by Satoshi Aizawa,4fbf3d62-4824-4e2a-9f5c-8051f7c7d566,Grey Path,流れのパターン / Patterns of Flow,0x5D303A17883C442603B8afb54921d1b7DCc0C831,
ccd387c2-4762-4037-8752-bbc223957199,Nostalgia by Misaki Nakano,ccd387c2-4762-4037-8752-bbc223957199,Nostalgia,流れのパターン / Patterns of Flow,0x5D303A17883C442603B8afb54921d1b7DCc0C831,
4e5e1cc5-3038-443b-8f5b-f35cab89811d,Path of Tones by Kaoru Tanaka,4e5e1cc5-3038-443b-8f5b-f35cab89811d,Path of Tones,流れのパターン / Patterns of Flow,0x5D303A17883C442603B8afb54921d1b7DCc0C831,
ab6684c6-c8bd-474e-937c-55ca68591085,Sea of Code by Kazuhiro Tanimoto,ab6684c6-c8bd-474e-937c-55ca68591085,Sea of Code,流れのパターン / Patterns of Flow,0x5D303A17883C442603B8afb54921d1b7DCc0C831,
5f673d60-a2c0-4356-8bf9-09dc0d43f44b,Synergistic Metropolis by Saeko Ehara,5f673d60-a2c0-4356-8bf9-09dc0d43f44b,Synergistic Metropolis,流れのパターン / Patterns of Flow,0x5D303A17883C442603B8afb54921d1b7DCc0C831,
3ad37701-9935-438e-8a9c-9dcadab429a6,With you by Senbaku,3ad37701-9935-438e-8a9c-9dcadab429a6,With you,流れのパターン / Patterns of Flow,0x5D303A17883C442603B8afb54921d1b7DCc0C831,
87bf9fc7-cab0-4a60-ac73-6a210ddbbcbc,"変化・循環・その間の形 / Changes, Cycles, and Shapes in Between by mole^3",87bf9fc7-cab0-4a60-ac73-6a210ddbbcbc,"変化・循環・その間の形 / Changes, Cycles, and Shapes in Between",流れのパターン / Patterns of Flow,0x5D303A17883C442603B8afb54921d1b7DCc0C831,
a62734e6-bce4-49a6-ab10-1b9698085efa,響く残響 / Resonant Echo by Okazz,a62734e6-bce4-49a6-ab10-1b9698085efa,響く残響 / Resonant Echo,流れのパターン / Patterns of Flow,0x5D303A17883C442603B8afb54921d1b7DCc0C831,
