token_id,edition_index,old_artifact,old_metadata_cid,file
58450016580621041141841211306253629727656585501248702727811619991962813148831,43,QmRGwoEnB4in,QmehX7mtNggpqF3pENKNAqRF5hghRRpG8LXUQnBrpvJzjs,files/58450016580621041141841211306253629727656585501248702727811619991962813148831.json
58450016580621041141841211306253629727656585501248702727811619991962813148832,44,QmRGwoEnB4in,Qmc99aHVAEQQYVquPW2vCFNDX14SH7VV24CnmDEEYvkCsR,files/58450016580621041141841211306253629727656585501248702727811619991962813148832.json
58450016580621041141841211306253629727656585501248702727811619991962813148833,45,QmRGwoEnB4in,QmS7wrB85eX1YMdKkZbkxKhgDVcddeZTA1R4tsQzkwLhNW,files/58450016580621041141841211306253629727656585501248702727811619991962813148833.json
58450016580621041141841211306253629727656585501248702727811619991962813148834,46,QmRGwoEnB4in,Qmd8zoS4PTo6kPirs7JxgdmAEsnBJip4r8TuPcsRs9s3vm,files/58450016580621041141841211306253629727656585501248702727811619991962813148834.json
58450016580621041141841211306253629727656585501248702727811619991962813148835,47,QmRGwoEnB4in,QmdJbBDcGdyVEtgSWpSvprYjKxQ5cgqNu2tAPBvySxb6ZY,files/58450016580621041141841211306253629727656585501248702727811619991962813148835.json
58450016580621041141841211306253629727656585501248702727811619991962813148836,48,QmRGwoEnB4in,QmVKLZtsA4JYb1wpWJ2M2xXMBatFtZAvzGN3z2LRo1nbnS,files/58450016580621041141841211306253629727656585501248702727811619991962813148836.json
58450016580621041141841211306253629727656585501248702727811619991962813148837,49,QmRGwoEnB4in,QmVpeViUVjFXDKU2EE7eiNR9tfnMNjY9f3NGjD2caguTrT,files/58450016580621041141841211306253629727656585501248702727811619991962813148837.json
58450016580621041141841211306253629727656585501248702727811619991962813148838,50,QmRGwoEnB4in,QmVYgRmeSFHqJmUsnzGPdvpRtgimV8iBXgnNkLqczU4fwU,files/58450016580621041141841211306253629727656585501248702727811619991962813148838.json
58450016580621041141841211306253629727656585501248702727811619991962813148839,51,QmRGwoEnB4in,QmbqB1AP6DNaewHrkp6ynZUxWXejn9e1UhfwTkWQ5hYf7P,files/58450016580621041141841211306253629727656585501248702727811619991962813148839.json
58450016580621041141841211306253629727656585501248702727811619991962813148840,52,QmRGwoEnB4in,QmUyygBBv5pkDKUucDPAUYa6mWmRpPLeVY8dkLTt5brARM,files/58450016580621041141841211306253629727656585501248702727811619991962813148840.json
58450016580621041141841211306253629727656585501248702727811619991962813148841,53,QmRGwoEnB4in,QmSRUmipUi3jzaJWQ5BdgyphbQME7rTbVN61eQ8ehcRjEe,files/58450016580621041141841211306253629727656585501248702727811619991962813148841.json
58450016580621041141841211306253629727656585501248702727811619991962813148842,54,QmRGwoEnB4in,QmQrSHHoMnMszSLLQArhp6TCVwWN8THy5TDneLPFUFox4F,files/58450016580621041141841211306253629727656585501248702727811619991962813148842.json
58450016580621041141841211306253629727656585501248702727811619991962813148843,55,QmRGwoEnB4in,QmZZfs5cQSjqBT9USyfkRBzAYJrwYggzEhWPWiXK5N58tN,files/58450016580621041141841211306253629727656585501248702727811619991962813148843.json
58450016580621041141841211306253629727656585501248702727811619991962813148844,56,QmRGwoEnB4in,QmV3ARgmhHBa76zRG62qUaJH3LBBzvPVYcrqiQp3zkR8j5,files/58450016580621041141841211306253629727656585501248702727811619991962813148844.json
58450016580621041141841211306253629727656585501248702727811619991962813148845,57,QmRGwoEnB4in,QmeJr1t7eHvuRNG5WyHmRVYzrdmLPtuEjMetXPNV7TDwMM,files/58450016580621041141841211306253629727656585501248702727811619991962813148845.json
58450016580621041141841211306253629727656585501248702727811619991962813148846,58,QmRGwoEnB4in,Qmdgh9dgmHZsVJZYGHP3wnXNZbjbt3VrCXmvZZbCFrGsTZ,files/58450016580621041141841211306253629727656585501248702727811619991962813148846.json
58450016580621041141841211306253629727656585501248702727811619991962813148847,59,QmRGwoEnB4in,QmTZk3i7bNXRVJqB5Qwo5iGLEhwA7TjypXU73VM9Mfdgk8,files/58450016580621041141841211306253629727656585501248702727811619991962813148847.json
58450016580621041141841211306253629727656585501248702727811619991962813148848,60,QmRGwoEnB4in,QmWMgGEHcYmT15SHTZ2xexVJK635cJ6bpEMzKqNeMS8sBm,files/58450016580621041141841211306253629727656585501248702727811619991962813148848.json
58450016580621041141841211306253629727656585501248702727811619991962813148849,61,QmRGwoEnB4in,QmZHddwYH2weZzcRFG5tugWKYtftVs8krmU6BEbndLJq67,files/58450016580621041141841211306253629727656585501248702727811619991962813148849.json
58450016580621041141841211306253629727656585501248702727811619991962813148850,62,QmRGwoEnB4in,QmUevQDi5zLcBxZ6HyUcLegoFb6iKE65wZ62Q6ZRk4akMK,files/58450016580621041141841211306253629727656585501248702727811619991962813148850.json
58450016580621041141841211306253629727656585501248702727811619991962813148851,63,QmRGwoEnB4in,QmdFwXDXRCjmXPhpsa2XajMyCphgf34Puk5m6fxShQBivs,files/58450016580621041141841211306253629727656585501248702727811619991962813148851.json
58450016580621041141841211306253629727656585501248702727811619991962813148852,64,QmRGwoEnB4in,QmewznVk8iRNwFhEwWrynDSicsvdFrZ94gCqhQFQXQUH2h,files/58450016580621041141841211306253629727656585501248702727811619991962813148852.json
58450016580621041141841211306253629727656585501248702727811619991962813148853,65,QmRGwoEnB4in,QmQzr2qqN2cj2v418wr9EgHWHL5Eb9M7rj2jnaQ8hwk94y,files/58450016580621041141841211306253629727656585501248702727811619991962813148853.json
58450016580621041141841211306253629727656585501248702727811619991962813148854,66,QmRGwoEnB4in,QmWR9YN3kTcf7A8qhGB58hznaUf1BS1kdUej6742jcAdgM,files/58450016580621041141841211306253629727656585501248702727811619991962813148854.json
58450016580621041141841211306253629727656585501248702727811619991962813148855,67,QmRGwoEnB4in,QmPQfbYpvcgperDodqDVJHzFbm4vsCQvnZh1VtxNAip1S1,files/58450016580621041141841211306253629727656585501248702727811619991962813148855.json
58450016580621041141841211306253629727656585501248702727811619991962813148856,68,QmRGwoEnB4in,QmNvurfFCcRTmrKx1wFPm3uoZMbZPSLcaFcPDfuNPyBbwi,files/58450016580621041141841211306253629727656585501248702727811619991962813148856.json
58450016580621041141841211306253629727656585501248702727811619991962813148857,69,QmRGwoEnB4in,QmUr3oL3XWvSeXJZTH4hTFt5Lgf1qwXWQm34coTXbyhqzE,files/58450016580621041141841211306253629727656585501248702727811619991962813148857.json
58450016580621041141841211306253629727656585501248702727811619991962813148858,70,QmRGwoEnB4in,QmUWYHJc24taUiYnRchdULXD64WvD8WpM6QEah19wzuHPB,files/58450016580621041141841211306253629727656585501248702727811619991962813148858.json
