contract,token_id,group,status
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,36359572939881421518752223955591915296944221520764335320136695463598652596267,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,36359572939881421518752223955591915296944221520764335320136695463598652596268,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,36359572939881421518752223955591915296944221520764335320136695463598652596270,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,36359572939881421518752223955591915296944221520764335320136695463598652596275,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,36359572939881421518752223955591915296944221520764335320136695463598652596279,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,36359572939881421518752223955591915296944221520764335320136695463598652596282,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,36359572939881421518752223955591915296944221520764335320136695463598652596290,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,36359572939881421518752223955591915296944221520764335320136695463598652596300,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,36359572939881421518752223955591915296944221520764335320136695463598652596306,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,36359572939881421518752223955591915296944221520764335320136695463598652596307,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,36359572939881421518752223955591915296944221520764335320136695463598652596311,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,36359572939881421518752223955591915296944221520764335320136695463598652596312,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,42393512985501099525853569974493904590620482969634269919870984545865112941883,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,42393512985501099525853569974493904590620482969634269919870984545865112941884,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,42393512985501099525853569974493904590620482969634269919870984545865112941888,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,42393512985501099525853569974493904590620482969634269919870984545865112941897,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,42393512985501099525853569974493904590620482969634269919870984545865112941908,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,42393512985501099525853569974493904590620482969634269919870984545865112941912,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,42393512985501099525853569974493904590620482969634269919870984545865112941923,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,42393512985501099525853569974493904590620482969634269919870984545865112941924,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,42393512985501099525853569974493904590620482969634269919870984545865112941927,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,42393512985501099525853569974493904590620482969634269919870984545865112941961,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806203,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806217,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806218,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806222,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806231,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806242,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806246,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806254,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806257,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806258,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806260,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806263,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806264,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806267,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806274,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806276,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806286,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806287,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806288,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806293,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,52270439985421560151397797932545915425157246523503698873142298718862202806302,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797283,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797290,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797292,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797293,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797296,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797297,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797302,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797306,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797307,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797311,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797313,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797316,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797317,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797318,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797321,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797328,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797329,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797332,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797333,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797335,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797337,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797338,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797341,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797348,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797352,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797354,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797355,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797357,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797359,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797360,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797363,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797364,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797365,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797369,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797370,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797372,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797373,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797376,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,56500304251424247299231557031304680013993449913439903766939127668302172797378,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704048,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704050,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704051,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704054,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704066,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704069,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704071,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704074,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704075,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704076,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704079,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704087,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704090,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704091,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704096,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704100,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704106,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704107,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704108,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704111,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704113,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704114,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704115,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704121,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704122,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704123,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704126,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704127,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704130,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704131,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704132,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704133,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,84663873992476681896122431947515231738045062356454585024952296645344409704134,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773934,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773935,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773939,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773944,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773948,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773950,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773953,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773959,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773960,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773963,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773971,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773974,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773975,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773978,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773980,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773982,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773984,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773985,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773995,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773996,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773997,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773998,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756773999,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756774004,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756774005,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756774007,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756774011,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756774013,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756774015,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756774019,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90025810073515732549863384525796209691362515123885013679658679257905756774020,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476034,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476035,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476039,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476044,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476053,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476060,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476063,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476074,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476075,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476079,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476081,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476082,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476083,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476085,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476088,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476092,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476093,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476095,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476097,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476103,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476104,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476109,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476114,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476115,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476117,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,90629504741648891045967311606610790721802606446848006781824902718029662476118,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478742,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478756,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478757,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478761,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478770,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478781,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478793,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478796,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478797,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478799,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478802,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478807,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478808,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478809,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478816,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478820,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478824,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478827,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478833,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478834,fixed:goal2,Item
0xd8eed224e1b358fa6f7b167124c2c1afe42275b4,93847516120293182858492244050798566295034238446962857386322940669760602478836,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910510,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910511,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910512,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910513,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910514,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910515,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910516,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910517,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910519,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910520,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910521,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910522,fixed:goal2,Item
