exhibition_slug,series_id,series_title,artist,medium,bitmark_works_in_series,sample_artwork_id,media_url,probe_status,content_type
fragments-of-a-hologram-rose-liz,89c348c1-6e78-4e00-ac3f-f58c9e732731,Mutant Bagua,,3d,19,141149dd43074cef4681f8643e4b0299ad09533bcd03aa31e028efae8ee303b2,https://cdn.feralfileassets.com/previews/89c348c1-6e78-4e00-ac3f-f58c9e732731/1624234006/?edition_number=24&blockchain=bitmark,200,text/html; charset=utf-8
fragments-of-a-hologram-rose-liz,b3dacae7-dcc3-40e1-9dd4-9e2047398c01,Rose,,video,18,145b8695110001f39f57a1e7d10fd200e055e816bdcb2e51f9ab7c9836ea4aa5,https://cdn.feralfileassets.com/previews/b3dacae7-dcc3-40e1-9dd4-9e2047398c01/1624255151/compressed.mp4,200,video/mp4
fragments-of-a-hologram-rose-liz,c40d0e81-c8dd-44a3-9fc8-2caa36101516,D. Flagellum,,video,18,1cdb13fe4f8c80269c4c364c8f1e634adfe9d40b421fc847b7032938d79977b7,https://cdn.feralfileassets.com/previews/c40d0e81-c8dd-44a3-9fc8-2caa36101516/1624041254/compressed.mp4,200,video/mp4
fragments-of-a-hologram-rose-liz,c974b77f-3734-4952-9cea-1dcd591cc48d,Blue Veil,,video,22,04b9f7845104e0e992e2cca6c37c6a9c19afaa15781f279e5e1be9a991be37c5,https://cdn.feralfileassets.com/previews/c974b77f-3734-4952-9cea-1dcd591cc48d/1624186582/compressed.mp4,200,video/mp4
fragments-of-a-hologram-rose-liz,ca471793-baf8-43db-bf1a-b811f4608297,Floralia II,,3d,20,0272270f41a8667eb15552a0d37a7d3028bd23f425176e8dabcafe4625425ef2,https://cdn.feralfileassets.com/previews/ca471793-baf8-43db-bf1a-b811f4608297/1624296713/compressed.mp4,200,video/mp4
fragments-of-a-hologram-rose-liz,ce7c5624-af01-4a1d-ad77-eee51cb54327,Temple Lily,,video,19,09c00a5c4e91cd0c53916100433c799b8ee302c9906bc7a2ce123d87e6a9ebb2,https://cdn.feralfileassets.com/previews/ce7c5624-af01-4a1d-ad77-eee51cb54327/1624200329/compressed.mp4,200,video/mp4
graph-eg6,1b1ffd48-5fc2-4d19-a563-364e00ddfb01,F(l)ight,,software,1,7a043d0b4f284a003e5b9e163c9683204261e0f2f09bbab49b48b3fed8e8b9e1,https://cdn.feralfileassets.com/previews/1b1ffd48-5fc2-4d19-a563-364e00ddfb01/1637597750/?edition_number=27&blockchain=bitmark,200,text/html; charset=utf-8
graph-eg6,2fb649d0-3ed2-4539-8ea2-e073b85e9a21,Umwelt,,software,2,575b028e4303162436e0ccfb92c8c151cea95dfa5f3de560627f07afffa08e87,https://cdn.feralfileassets.com/previews/2fb649d0-3ed2-4539-8ea2-e073b85e9a21/1637626255/?edition_number=25&blockchain=bitmark,200,text/html; charset=utf-8
graph-eg6,5e0a93aa-22d0-4305-8bdd-5806dab5503a,Endless Monologue,,software,2,5777d5e71b12f8b8012ff815a15cf010e28f373733497f7cfb5cfe31e22e929b,https://cdn.feralfileassets.com/previews/5e0a93aa-22d0-4305-8bdd-5806dab5503a/1637559288/?edition_number=8&blockchain=bitmark,200,text/html; charset=utf-8
graph-eg6,99d373e5-cc9d-45e8-8aa5-1ed47e481791,(The illusion of) depth of knowledge,,software,4,4cb393d737c2d7e39e3181c2d9d58fc98eaf3363c53d7a59d6d8297b6709b44d,https://cdn.feralfileassets.com/previews/99d373e5-cc9d-45e8-8aa5-1ed47e481791/1637491523/?edition_number=26&blockchain=bitmark,200,text/html; charset=utf-8
graph-eg6,cee5b80c-af17-44d0-9a56-c17a68f92569,CHERTI,,software,1,3b0b43509b9c2d5ab4124ec9aca41e1ceaed23fa8544bdc636e241d3a956cde5,https://cdn.feralfileassets.com/previews/cee5b80c-af17-44d0-9a56-c17a68f92569/1637687720/?edition_number=8&blockchain=bitmark,200,text/html; charset=utf-8
graph-eg6,e7252d16-c248-4de0-aade-433e9e7d2484,Chaos Blocks,,software,1,6850483d0faf62e256aac9c4d02b2ee81a8122594342ca3514806c31b8505ac7,https://cdn.feralfileassets.com/previews/e7252d16-c248-4de0-aade-433e9e7d2484/1637288427/?edition_number=8&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,11b4449b-e435-4737-bd14-81cd3366ac89,Infinite Entropy 10,,software,1,b22494b29839044a09c0964c8c19fd7455c3f781fe1bcc5292714dca421b519b,https://cdn.feralfileassets.com/previews/11b4449b-e435-4737-bd14-81cd3366ac89/1646913406/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,17b11372-d1b1-405a-8b54-13b3e1a0738e,Infinite Entropy 25,,software,1,b4efca12b5b4d5ee859a2d28159fc980fa3253ac10c420452138e2f2613026d0,https://cdn.feralfileassets.com/previews/17b11372-d1b1-405a-8b54-13b3e1a0738e/1646914227/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,1b6bd73c-b612-4c24-a837-e5afe08616f7,Infinite Entropy 8,,software,1,066898c8448dbe2944e3d449d2aed19679c32da821fd63ae215023ecb6b84c55,https://cdn.feralfileassets.com/previews/1b6bd73c-b612-4c24-a837-e5afe08616f7/1646913315/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,1fdd923d-91f0-4b28-a51a-8d01da7cc562,Infinite Entropy 14,,software,1,f56db16e594589cf8a87df347140c8c34bed33f8d97fa0523d842039d39c318e,https://cdn.feralfileassets.com/previews/1fdd923d-91f0-4b28-a51a-8d01da7cc562/1646913598/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,23d93636-48be-42be-8b9c-59083b481079,Infinite Entropy 4,,software,1,d92545c2f143fa0d6f2675e2b2bf2e7c622c0df50251c9e5f10ff1ca452a64c1,https://cdn.feralfileassets.com/previews/23d93636-48be-42be-8b9c-59083b481079/1646913114/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,2e68b1a3-6370-4ad5-af12-153de80637eb,Infinite Entropy 13,,software,1,c56797104eb1f8263b062ea9d5f10244bb3fae4afddd490165239ebe7f699f2b,https://cdn.feralfileassets.com/previews/2e68b1a3-6370-4ad5-af12-153de80637eb/1646913539/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,30780351-fa82-47f1-9a2d-7d331f460995,Infinite Entropy 20,,software,1,2b6a27283c7e21d63625646fc31014271eee5b31ca9a23b4e601936036700920,https://cdn.feralfileassets.com/previews/30780351-fa82-47f1-9a2d-7d331f460995/1646913944/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,34f52c05-cde0-4dee-880b-df96eebf37be,Infinite Entropy 23,,software,1,81187133da1ff99c33cfcbd47480a0df379fd2639d9de371eec5da89cc2c16c8,https://cdn.feralfileassets.com/previews/34f52c05-cde0-4dee-880b-df96eebf37be/1646914127/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,37e6066c-9997-4939-ac9a-e92685e71cf6,Infinite Entropy 19,,software,1,6f320960921297229a224d31e56773108c7025e8f4e71e3cd269dbd441ad8f6c,https://cdn.feralfileassets.com/previews/37e6066c-9997-4939-ac9a-e92685e71cf6/1646913886/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,3aca483a-59b7-4839-b66e-74d5e75c4735,Infinite Entropy 11,,software,1,208ee3b803a8fb6bfbb33e0fe86da6df145b19cd00e9ae5cc1b0f754e53daf43,https://cdn.feralfileassets.com/previews/3aca483a-59b7-4839-b66e-74d5e75c4735/1646913453/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,43f6164c-d901-4e87-815a-c6689d05b48f,Infinite Entropy 5,,software,1,3338fe7f9ee31b7369ef3425e2b91597d5f1abee84d98919a236d32374b6a7f6,https://cdn.feralfileassets.com/previews/43f6164c-d901-4e87-815a-c6689d05b48f/1646913164/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,47ab1047-708d-4f36-b5de-68e5995e175f,Infinite Entropy 15,,software,1,f633171316bb183f0280d67535dd69bb512f26bef6bd6d05c09f4ddd6f420ca7,https://cdn.feralfileassets.com/previews/47ab1047-708d-4f36-b5de-68e5995e175f/1646913658/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,4ac90d22-2b94-4dad-8685-3df950746010,Infinite Entropy 7,,software,1,16fce43e7d60b1f1b6f0ecaadc269d09fa98369595d4d62b6f5a8e247c7bdc55,https://cdn.feralfileassets.com/previews/4ac90d22-2b94-4dad-8685-3df950746010/1646913274/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,4f69d4eb-5f33-4d3b-a0ac-cc4189bf1f83,Infinite Entropy 2,,software,2,24e458c432f56773c5231d54cef99ddbd7a57cb76eceb1f021e0744b6a734240,https://cdn.feralfileassets.com/previews/4f69d4eb-5f33-4d3b-a0ac-cc4189bf1f83/1646912972/?edition_number=1&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,6dde453e-259f-49b7-b5db-02c7a41d049b,Infinite Entropy 21,,software,1,5c211713cb2c608f7d9a15680d3d7a92ef5d1e4643999b75912b5de4eceb4795,https://cdn.feralfileassets.com/previews/6dde453e-259f-49b7-b5db-02c7a41d049b/1646914008/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,87eafff7-a8c6-4d3f-bc51-3e23bc745125,Infinite Entropy 1,,software,1,9adf3e41ff76b10145d2d644aadf0f2d507464e730043a382777455b4fd1d1f0,https://cdn.feralfileassets.com/previews/87eafff7-a8c6-4d3f-bc51-3e23bc745125/1646835374/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,8fc2a19f-4393-4fa4-aee0-91c365232cef,Infinite Entropy 12,,software,1,02553dee040ce430b7ae6cf910131d61d66105022a5ba2d967e903afb7f50c9d,https://cdn.feralfileassets.com/previews/8fc2a19f-4393-4fa4-aee0-91c365232cef/1646913493/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,b4a46d9c-fa16-4a2c-a11d-03b49d5b1e63,Infinite Entropy 17,,software,1,cd60d61554453da87a7717cf4ae4f4ca62332fd0a0f75e7a96481c323a238fa0,https://cdn.feralfileassets.com/previews/b4a46d9c-fa16-4a2c-a11d-03b49d5b1e63/1646913761/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,cf44b110-3b40-471a-8415-c805c80baae9,Infinite Entropy 9,,software,1,647f5eea1cb152c02799fa5b96193d623416a52be8d2c5aaf07731be717f2415,https://cdn.feralfileassets.com/previews/cf44b110-3b40-471a-8415-c805c80baae9/1646913357/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,df6a7f8d-effe-4b0f-99e0-62a5924e5ee6,Infinite Entropy 24,,software,1,05dee55ef5e01bdd108588d5c64352e9481583ef724c03b3ee1da3e7e7f4dd4b,https://cdn.feralfileassets.com/previews/df6a7f8d-effe-4b0f-99e0-62a5924e5ee6/1646914180/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,ed25109e-3e36-429d-aafd-a9cd12f854fb,Infinite Entropy 3,,software,1,2e7ffeb78c65fa69668b33960ed84a2b60e75127ff7c5abc4f7987196189ff87,https://cdn.feralfileassets.com/previews/ed25109e-3e36-429d-aafd-a9cd12f854fb/1646913052/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,ee826cf5-9273-4b58-850c-0615668d9e2d,Infinite Entropy 22,,software,1,ee2919f85bdc1bf023f05263eb2efa453d3bdfae3a14bd635f95d52ca1105854,https://cdn.feralfileassets.com/previews/ee826cf5-9273-4b58-850c-0615668d9e2d/1646914066/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,f0750b82-282e-4eed-bdba-c4fb023fb684,Infinite Entropy 16,,software,1,4851a6b05199b8fb94ab731c9dc76d6d2a599014206fda11b77ef9e0737626cd,https://cdn.feralfileassets.com/previews/f0750b82-282e-4eed-bdba-c4fb023fb684/1646913710/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,f97bf0da-0630-4847-952a-902060b8081c,Infinite Entropy 6,,software,1,145edc84ddd2d941ad4c749f51995edac84129e376cffa67de865afe564e2e81,https://cdn.feralfileassets.com/previews/f97bf0da-0630-4847-952a-902060b8081c/1646913213/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
infinite-entropy-xhj,fe324a25-a5b3-4b17-bae4-8d4109f01fe7,Infinite Entropy 18,,software,1,972f0e46edae7539bafbe7eb3a7202b0585129d8b661ba50e71fdfcb7f5f1c39,https://cdn.feralfileassets.com/previews/fe324a25-a5b3-4b17-bae4-8d4109f01fe7/1646913827/?edition_number=0&blockchain=bitmark,200,text/html; charset=utf-8
instructions-follow-f1c,47db4cae-c786-4bb3-8735-e932ab81ed7f,Predictive Art Bot,,software,27,08a5a8cf4111de8e309b46692740a81ad589fd6f5b8345585b79e88ddf7890cf,https://cdn.feralfileassets.com/previews/47db4cae-c786-4bb3-8735-e932ab81ed7f/1630258818/?edition_number=34&blockchain=bitmark,200,text/html; charset=utf-8
instructions-follow-f1c,496bd7c1-d524-44fd-b8d6-9eb03fb9f320,Signal of the World,,video,37,07784d6d8d863927d5e331fb38d174bbc6c9f5ce9ee00abca162d24eb8b2d1b4,https://cdn.feralfileassets.com/previews/496bd7c1-d524-44fd-b8d6-9eb03fb9f320/1629962649/preview.mp4,200,video/mp4
instructions-follow-f1c,4f3fe912-d226-48b1-8120-56566426d110,Are Smart Machines Alive?,,video,32,06941a0afe660f466c2a5c4aae0433e4193d2ed580f0288c7450b0d127d6c355,https://cdn.feralfileassets.com/previews/4f3fe912-d226-48b1-8120-56566426d110/1630004919/preview.mp4,200,video/mp4
instructions-follow-f1c,51a53d4e-c60f-4582-8edc-c9998ed40a24,Ultimate Solvers,,software,35,000eb9e87a75e5d605b4fc84750936a216c34548dd2a521cde5f7ae72e2970a4,https://cdn.feralfileassets.com/previews/51a53d4e-c60f-4582-8edc-c9998ed40a24/1629968561/?edition_number=75&blockchain=bitmark,200,text/html; charset=utf-8
instructions-follow-f1c,6b095c1c-b367-4f4c-b583-6f0ae975e463,Each and Every Command,,txt,32,1611ebe99754faa83b5b523811e9416148930da6e42abaf35eeba572590657d3,https://cdn.feralfileassets.com/previews/6b095c1c-b367-4f4c-b583-6f0ae975e463/1630649915/preview.txt,200,
instructions-follow-f1c,6e0b8c01-5b11-4ceb-b40a-c1d8efa4a66a,Minos,,software,26,154ed9cbc776d9fe39c4a536879f8682a3e83c3c27f29f4508a854b72e2d2ca4,https://cdn.feralfileassets.com/previews/6e0b8c01-5b11-4ceb-b40a-c1d8efa4a66a/1629980523/?edition_number=22&blockchain=bitmark,200,text/html; charset=utf-8
instructions-follow-f1c,746f680d-9a6c-4125-9486-3271bdbe7e6e,Sigils,,video,30,09cbb14b71dc6097e462e8aa9821a59d04a28ef042b7bb14f1d83a52242a4772,https://cdn.feralfileassets.com/previews/746f680d-9a6c-4125-9486-3271bdbe7e6e/1630315151/preview.mp4,200,video/mp4
instructions-follow-f1c,91a3ea94-f606-40a9-9e39-611bdcb46fdd,Just in case,,animated gif,30,0c7e3305917a779d3cba7bd2a1d2296c4d58490e696260ade019421ad89a7f74,https://cdn.feralfileassets.com/previews/91a3ea94-f606-40a9-9e39-611bdcb46fdd/1629977054/preview.gif,200,image/gif
instructions-follow-f1c,a1b6689f-5236-471a-97a6-70ea0879dd42,Emergence,,software,23,0299a9b9cab5477131bada70244b714ceb699a4b27b8ef86d418182d1e29f14d,https://cdn.feralfileassets.com/previews/a1b6689f-5236-471a-97a6-70ea0879dd42/1630583755/?edition_number=19&blockchain=bitmark,200,text/html; charset=utf-8
instructions-follow-f1c,cf435a8a-c4df-4606-9acc-809217ab367b,24/7,,video,29,082e6a51accf70aaee30a836ec3429e117e12e4fb0d1daf7dcdfab8cf9088837,https://cdn.feralfileassets.com/previews/cf435a8a-c4df-4606-9acc-809217ab367b/1630268462/preview.mp4,200,video/mp4
instructions-follow-f1c,f2db8c40-a2fb-4a93-be03-75ce3b3133f3,What do you want me to say?,,software,32,0bd662012cf5d86bf3bdf1396ba4ee61e915a00cb410ffebce81e7cfc4ae9e45,https://cdn.feralfileassets.com/previews/f2db8c40-a2fb-4a93-be03-75ce3b3133f3/1630436182/?edition_number=43&blockchain=bitmark,200,text/html; charset=utf-8
instructions-follow-f1c,fe63cbf2-7377-4497-919b-853dd22c63e7,Neonumens,,video,29,037b1b0be96a2a3286443b1e56dbee25aace235f4693b4f8534716482b12359c,https://cdn.feralfileassets.com/previews/fe63cbf2-7377-4497-919b-853dd22c63e7/1629999287/preview.mp4,200,video/mp4
on-screen-presence-kpb,0c3fa80b-712a-4688-b01a-fb904c658b76,The Interfered Microscopy Plot,,video,40,64cd17005ddcfc11a73f6a160a37928483976126352d39f6dbc920f774b3f694,https://cdn.feralfileassets.com/previews/0c3fa80b-712a-4688-b01a-fb904c658b76/1655634363/preview.mp4,200,video/mp4
on-screen-presence-kpb,5440b100-26fe-41b6-b55e-96ff06b5a94a,The Interfered Microscopy Plot,,image,1,24e3b75c4541e2e6b72f3e5fb5861f7fe758fab2710f4a3ff43282d42992647d,https://cdn.feralfileassets.com/previews/5440b100-26fe-41b6-b55e-96ff06b5a94a/1655362048/preview.png,200,image/png
on-screen-presence-kpb,725023bf-1604-4f3b-8e57-100500682b29,Sketches in Iron,,video,18,08882a3ad9e5f584ccfa7e45d698a5b9e1aee276045c7ccaa73486b206c80536,https://cdn.feralfileassets.com/previews/725023bf-1604-4f3b-8e57-100500682b29/1654766580/preview.mp4,200,video/mp4
on-screen-presence-kpb,7b77f5d5-fefc-4a77-a40c-e9e8e5f8f9cb,Rewilded Topography #1 ,,video,47,d8ef905d2fd25225f053933df0d47b5e290b91fb0ed7fc5cc46af19331ed6de6,https://cdn.feralfileassets.com/previews/7b77f5d5-fefc-4a77-a40c-e9e8e5f8f9cb/1679631642/preview.mp4,200,video/mp4
on-screen-presence-kpb,90b82f85-dda3-417b-8af3-7e2d9a8756ba,Movie on 06-03-22 at 1.00 PM,,video,1,4269228f8696f8bf66f8b357828ff7ce25df4006661339604288b0b2707b23a7,https://cdn.feralfileassets.com/previews/90b82f85-dda3-417b-8af3-7e2d9a8756ba/1655449061/preview.mp4,200,video/mp4
on-screen-presence-kpb,abf1fd61-b911-402b-9e2e-d7dcf96c4d82,Sketches in Iron,,image,1,9e2137db96425c36070e1c95f0d43ab81a9c33b9e3d2e232d931b13ac4f0c366,https://cdn.feralfileassets.com/previews/abf1fd61-b911-402b-9e2e-d7dcf96c4d82/1654769374/preview.png,200,image/png
on-screen-presence-kpb,c328998f-27d4-496f-acea-7c971416110e,Every Icon: BlockPrint,,video,25,cb173dec866b7e4663ee81cb81ca77c3861210c25731dd363fe48fafacf99972,https://cdn.feralfileassets.com/previews/c328998f-27d4-496f-acea-7c971416110e/1651621817/preview.mov,200,video/quicktime
on-screen-presence-kpb,d0a3c28f-7e45-4a53-bb8a-ea8677f1da91,Rewilded Topography #1 ,,video,1,a86b061ed3ba3eb0a21af1bb216ff50ae5c931804dd5e970494ff7a42c5de214,https://cdn.feralfileassets.com/previews/d0a3c28f-7e45-4a53-bb8a-ea8677f1da91/1679392375/preview.mp4,200,video/mp4
on-screen-presence-kpb,df0fce01-b539-4e05-8087-68f3b371c8a8,Every Icon: BlockPrint,,image,1,9d445934ad50d703f2b9e5f2ff3d995920414df015e9c058f307097ab2515df2,https://cdn.feralfileassets.com/previews/df0fce01-b539-4e05-8087-68f3b371c8a8/1655374303/preview.jpg,200,image/jpeg
on-screen-presence-kpb,fd2cbf3b-152e-4ed1-b2ae-21f65b2e2d0f,Movie on 06-03-22 at 1.00 PM,,video,44,dafe99965c1c6675935db27fd19c2d7b58715d77596038b25e6adf7998d2fd2f,https://cdn.feralfileassets.com/previews/fd2cbf3b-152e-4ed1-b2ae-21f65b2e2d0f/1655634158/preview.mp4,200,video/mp4
p1x3l-n36,18125d2a-d424-496f-9949-9c3e625f114e,POST 2,,software,5,440071a454c154f9ed091cea871a90cb0823b7cf87b0e20e2a2db61236f95f24,https://cdn.feralfileassets.com/previews/18125d2a-d424-496f-9949-9c3e625f114e/1632387574/?edition_number=22&blockchain=bitmark,200,text/html
p1x3l-n36,26433d62-bb36-46f8-bc8e-ed7214967cc2,k.f0,,software,3,1122acaa08a308f9a4519716a6db0acace054d8c999719f1bca216398e2496c0,https://cdn.feralfileassets.com/previews/26433d62-bb36-46f8-bc8e-ed7214967cc2/1631214206/?edition_number=22&blockchain=bitmark,200,text/html
p1x3l-n36,3620d7ce-0677-4c59-be8e-0638632dc43b,k.a9,,software,3,1b031f3ccd17fb6e0316322b47f5a9f4f5be5dcf049a8697976f2b947da31afa,https://cdn.feralfileassets.com/previews/3620d7ce-0677-4c59-be8e-0638632dc43b/1631214470/?edition_number=28&blockchain=bitmark,200,text/html
p1x3l-n36,4f6816b5-3d84-4715-b025-c8a837030b49,Hatless,,animated gif,15,1b51615e54f4756128937b59580802baa1d4f4937754bddd3dabec14dcc902b1,https://cdn.feralfileassets.com/previews/4f6816b5-3d84-4715-b025-c8a837030b49/1631260821/?edition_number=9&blockchain=bitmark,200,text/html; charset=utf-8
p1x3l-n36,5d7e9132-059f-44d9-a6a9-3c8a9b688965,POST 1,,software,6,014346f0dbac009a279bfcd6042fb8ea3c907b1e7aea75f621f7662056034014,https://cdn.feralfileassets.com/previews/5d7e9132-059f-44d9-a6a9-3c8a9b688965/1632387593/?edition_number=27&blockchain=bitmark,200,text/html
p1x3l-n36,6862d0b4-252f-469d-8327-c0d79f8b4a67,4 ORBS,,animated gif,10,17d53c54cc888593dd625003aa97c7b8b193c26151e3ec08f13b101420cd2432,https://cdn.feralfileassets.com/previews/6862d0b4-252f-469d-8327-c0d79f8b4a67/1631208788/?edition_number=22&blockchain=bitmark,200,text/html; charset=utf-8
p1x3l-n36,af4fe2af-67bb-4440-9885-621d5c3bf965,Picnic 002,,animated gif,11,14a7d817e330e55c94bbed8c35020518389d31be6c22f2c8dea2d14076b750e1,https://cdn.feralfileassets.com/previews/af4fe2af-67bb-4440-9885-621d5c3bf965/1631287161/preview.gif,200,image/gif
p1x3l-n36,ebe3df0f-f765-410e-b2fa-edd39dcf5369,3 ORBS,,animated gif,8,21db5433d4c60a99bde7f20415da934dfe8c77c4f96537cb7549f592e8e348f7,https://cdn.feralfileassets.com/previews/ebe3df0f-f765-410e-b2fa-edd39dcf5369/1631817212/?edition_number=9&blockchain=bitmark,200,text/html; charset=utf-8
p1x3l-n36,f548cb77-a829-42ea-b097-3b54603a0d8f,Picnic 001,,animated gif,14,0afb406d8295b76c213cdac1bb94e3301e5e969508d7ddb4976747ea6411d3fd,https://cdn.feralfileassets.com/previews/f548cb77-a829-42ea-b097-3b54603a0d8f/1631287550/preview.gif,200,image/gif
p1x3l-n36,f6d4f5f8-7f31-48c9-871e-b2cf4d4270aa,Mirror Arm,,animated gif,6,31fcab455fabee8885b129cadfdee060db7cc7531fc86f772cca42b3b72ff1e0,https://cdn.feralfileassets.com/previews/f6d4f5f8-7f31-48c9-871e-b2cf4d4270aa/1631260875/?edition_number=26&blockchain=bitmark,200,text/html; charset=utf-8
polyarrythmia-dbb,03c9301f-e338-4419-8830-3e790fdc936b,Kubo Final,,audio,39,0a2032fb0cd1604937ac6ce7468e2c0dd7f518f69faa0f8bcc52e9647021b13e,https://cdn.feralfileassets.com/previews/03c9301f-e338-4419-8830-3e790fdc936b/1634763480/?edition_number=61&blockchain=bitmark,200,text/html; charset=utf-8
polyarrythmia-dbb,21a5bd39-64d0-490b-b578-6c6ecd317b7a,Simultan Dub,,audio,48,020bd20344b2839930d5dfe997a5d71c6ce8139844da42659188632e9be8f222,https://cdn.feralfileassets.com/previews/21a5bd39-64d0-490b-b578-6c6ecd317b7a/1634757768/?edition_number=25&blockchain=bitmark,200,text/html; charset=utf-8
polyarrythmia-dbb,25a0daeb-ec6d-4bfd-8a24-11c44beb5629,Seizures Palace,,audio,48,0628d90c614e767d9945164448e3e9e231da10221bd65133535539a08de0fb8e,https://cdn.feralfileassets.com/previews/25a0daeb-ec6d-4bfd-8a24-11c44beb5629/1634763514/?edition_number=72&blockchain=bitmark,200,text/html; charset=utf-8
polyarrythmia-dbb,398716ae-a05b-43bb-adb8-48e56114af6a,Vectoria,,audio,45,048fa07dc7a6ad7abfc7bbdc197c586669d42754cb9848e548d82e0aabeebf59,https://cdn.feralfileassets.com/previews/398716ae-a05b-43bb-adb8-48e56114af6a/1634712504/?edition_number=45&blockchain=bitmark,200,text/html; charset=utf-8
polyarrythmia-dbb,3e8f638a-c7e2-403a-98d8-c185411825bd,Acrylic Interval,,audio,43,0910c4315c9d0c180b13678a2a5cf5636c8d0dea1617345625a6309bc84c3c44,https://cdn.feralfileassets.com/previews/3e8f638a-c7e2-403a-98d8-c185411825bd/1634763505/?edition_number=86&blockchain=bitmark,200,text/html; charset=utf-8
polyarrythmia-dbb,93544620-dff8-4ae5-8194-3f527e8cc91e,Contrafictionary,,audio,42,05925363ce5af4d7414a7244bd46689e97199a90993f147534affdec6a941e5a,https://cdn.feralfileassets.com/previews/93544620-dff8-4ae5-8194-3f527e8cc91e/1634763453/?edition_number=14&blockchain=bitmark,200,text/html; charset=utf-8
polyarrythmia-dbb,dc8dddb8-7b4e-4d60-80da-071b92444514,Model Illusion,,audio,48,071469bff4a0c63172ff97bf15b1e6765020eb7d20145e0fc08300283053fb63,https://cdn.feralfileassets.com/previews/dc8dddb8-7b4e-4d60-80da-071b92444514/1634763492/?edition_number=55&blockchain=bitmark,200,text/html; charset=utf-8
polyarrythmia-dbb,e885a572-1acc-4b0c-9c63-c3f8e49bd302,Aufgezeichnete Luft,,audio,44,0ace7d5f8e5be602942ce6ea3a36b8455a61e4e220882f316cadac81bac73841,https://cdn.feralfileassets.com/previews/e885a572-1acc-4b0c-9c63-c3f8e49bd302/1634763439/?edition_number=25&blockchain=bitmark,200,text/html; charset=utf-8
polyarrythmia-dbb,ec014e95-c9de-4d2e-b464-d95c3f7ae19c,Glissbob,,audio,48,025ee36192480aa8343b6699671a8c8ae8f9e9265fb840e12d02e1de7290203d,https://cdn.feralfileassets.com/previews/ec014e95-c9de-4d2e-b464-d95c3f7ae19c/1634763465/?edition_number=29&blockchain=bitmark,200,text/html; charset=utf-8
primordium-i8m,05c97416-7379-4d26-a61d-61277b939d3f,36 Points #18,,software,1,6e143f0c3b14840d60265f6d735570493c48bdd351653582e52c3dcead4d704b,https://cdn.feralfileassets.com/previews/05c97416-7379-4d26-a61d-61277b939d3f/1725624172/index.html,200,text/html; charset=utf-8
primordium-i8m,0f7a9421-44df-4d9c-a0d0-f850e4fdd43f,36 Points #17,,software,1,09d668256b0a405a1a156121f60d371b713fe64d4963d67272f2570e6efbcf83,https://cdn.feralfileassets.com/previews/0f7a9421-44df-4d9c-a0d0-f850e4fdd43f/1725624153/index.html,200,text/html; charset=utf-8
primordium-i8m,102f320e-2315-49a5-b0d9-bb96da1bf820,36 Points #19,,software,1,dfaef0889902a62703d6f98cdef368744c6f8aa127ef8962fb3669d6029b12c9,https://cdn.feralfileassets.com/previews/102f320e-2315-49a5-b0d9-bb96da1bf820/1725624195/index.html,200,text/html; charset=utf-8
