edition,token_id,old_metadata_cid,new_metadata_cid
1,30154321245016221480147636494972145704944840675743022290291572601234813269334,QmRsnnepquMkuyCsTku7nejiUoz4YaytGwudorsL4cgyW1,QmbyWvuya38ZxE2i775xWdYFJNB7pHcLJsJaJ7wVWZCFFR
2,30154321245016221480147636494972145704944840675743022290291572601234813269335,QmcCvAeEauFWrx7Ex979PvFUASHpK9ViGcjbsthzcLwhEZ,Qmaavg4A3q9rX2bBYY4TmhKupQJhvH8WtiACARAjShCcTD
3,30154321245016221480147636494972145704944840675743022290291572601234813269336,QmTNY9bbSKrifhYECBFWqghHTKZVr6nvd9R7DQqJ2qS9aQ,QmThB1Mn5D4Spq1dhDF2fq51ABHd6DXT2ec6fjmUWpo5mo
4,30154321245016221480147636494972145704944840675743022290291572601234813269337,QmNnFhRdYLdXdh5wuEDTLbXSa45SskvuCbMKgc77KK1iUQ,QmYY1rfX9eBzqXiPWd8u4UW9S25CGG9T5A7FaWpmBk4DyA
5,30154321245016221480147636494972145704944840675743022290291572601234813269338,QmNwHc2Q323y1LUUA8kFgLUWKAAQQ29q8ZgHDbUrgzaa2b,QmeLS16QzpQpFsjNb4vDUZ68CHuvCdsygmmZe4s1AF2Zqv
6,30154321245016221480147636494972145704944840675743022290291572601234813269339,QmSpTCs43PZbc37rYTuDtytLNZbhmjUMuFujiGrDTRQJj2,QmaUmorGFrxFGxhRBJu4o6tcqPMTeDS3BQyJi6JRQ7KVu9
7,30154321245016221480147636494972145704944840675743022290291572601234813269340,QmYDfW1tmYwFg4ZtkfByMHwxvs7bc6cNwyAjJzjaFXX2zV,QmTeQt3FokJhi98nadv1qVS8mmNCr73EeZMXj5JvNT7ciE
8,30154321245016221480147636494972145704944840675743022290291572601234813269341,Qmeuo5teCFmehX35vUD8GqZK7hLkaHS6tTDbGEuCnTfo5X,QmcN8qT5uvCqHGpG5WBrfXqB8GsnRpk1eZicACvLpyt1fW
9,30154321245016221480147636494972145704944840675743022290291572601234813269342,QmbjMyMrDCa1HaXN26i6SVQifzQcD8GH3mSvGJ3CEZW2ZM,QmNf8KqQZCSs91pWeWx7nKHiGzmHWwJ9h5XC8mLKrs45wX
10,30154321245016221480147636494972145704944840675743022290291572601234813269343,QmTwgP5z2rxcn58XA7xVGezGKhJMnPffU5YkT6nqiKBZNC,Qmd9uDwtmkrgQ3ewJ5NxSMfKi5fPEXXFFvUSoAQyucXYpu
11,30154321245016221480147636494972145704944840675743022290291572601234813269344,QmafNx1caKU3LRtMzDvSW6oYg4WFH9xtqBsm3RUBwSkqGt,QmSsqKXLpBTojYsa8hzb9dNaWEEpiJGpmx3PCJ1MHXtSZS
12,30154321245016221480147636494972145704944840675743022290291572601234813269345,QmS6EHR3ARUXMLp4g4W2E7WKuTtZAjpGo9tAaGUXu1EG4H,QmWHEiVTFmvfT3fXuNKVDswh3Fq9yq1fsQhUWjwzs9d21W
13,30154321245016221480147636494972145704944840675743022290291572601234813269346,QmUffLWWCKtdJrjq66CZMv5hWrLHbv82BKyuKF2EmXXFLk,QmS1BXbCj3nMKZVGAJ7ufWY8J58FBGPWL9t4jbLPMjYDbT
14,30154321245016221480147636494972145704944840675743022290291572601234813269347,QmPG5jZ12HBU56B5nM5RN45wi8K852ojRTa9jSmuhCFePn,QmeSmqCYruQidVsw6YQNuGz2kudA8nZ2SxVJXg2zBvDDiR
15,30154321245016221480147636494972145704944840675743022290291572601234813269348,QmbeXF6f38ZggGzZwXPL9wHjrb9cTC8wTJzZ4ZHeP4cLUh,QmajGSGRPtrY1ggGUwrQbmZiorzpD2o7CX1wuCY9Ro5TAp
